event_id,year,start_date,end_date,duration_days,cluster_id,n_tiles,event_path,n_communes,communes,n_candidates_tested,n_overlap_skipped
2021-01-11---2021-02-15_cluster_None,2021,2021-01-11,2021-02-15,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-01-11---2021-02-15_duration_35_days_cluster_351_A0_002339_A_003019_lat_04904_lon_00226_size_0328.tif,396,Abaucourt; Aboncourt-sur-Seille; Agris; Aigre; Aire; Airel; Ambly-Fleury; Ambly-sur-Meuse; Amigny-Rouy; Ancemont; Anché; Ancier; Angers; Angles; Appeville; Apremont; Athis; Aulnay-sur-Marne; Aulnois-sur-Seille; Auvers; Auxonne; Avessac; Ay-sur-Moselle; Bannoncourt; Bantanges; Barenton-sur-Serre; Baudrecourt; Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur; Belleray; Belleville-sur-Meuse; Bessy; Bettange; Beuvrequen; Bey-sur-Seille; Bislée; Bistroff; Blacy; Blaignan-Prignac; Blanzy-la-Salonnaise; Blignicourt; Boissei-la-Lande; Bonnay; Bouquemont; Boutteville; Bouée; Breuvannes-en-Bassigny; Bricqueville; Brienne; Brieulles-sur-Meuse; Briollay; Brissay-Choigny; Brives-sur-Charente; Brixey-aux-Chanoines; Brécy-Brières; Brétigny; Bucey-lès-Traves; Bussac-sur-Charente; Camps-sur-l'Isle; Carentan-les-Marais; Cendrecourt; Chalandry; Chamblanc; Champagne; Champdolent; Champneuville; Chantes; Charette-Varennes; Charny-sur-Meuse; Chassey-lès-Scey; Chatonrupt-Sommermont; Chaudefonds-sur-Layon; Chauvoncourt; Chavéria; Chemilly; Cherville; Chevigney-sur-l'Ognon; Choisy-au-Bac; Chouilly; Châteaubernard; Châteauneuf-sur-Charente; Cinais; Cléry; Cléry-le-Petit; Colombiers; Colombières; Commercy; Concevreux; Condé-Sainte-Libiaire; Cormicy; Cormoranche-sur-Saône; Cornay; Corzé; Courcelles-Chaussy; Courceroy; Courchapon; Courcoury; Courthiézy; Couëron; Cronat; Créances; Cussey-sur-l'Ognon; Cuvry; Danizy; Dannevoux; Davrey; Deuillet; Dieue-sur-Meuse; Dissay-sous-Courcillon; Dom-le-Mesnil; Dommartin-lès-Toul; Doncourt-sur-Meuse; Donges; Dormans; Dun-sur-Meuse; Dunkerque; Duzey; Falletans; Feillens; Fignévelle; Flammerans; Fontcouverte; Fouchécourt; Fraisans; Fretterans; Frontenard; Frémery; Gaillon; Geay; Gevigney-et-Mercey; Gigny-sur-Saône; Gimeux; Giraumont; Givry; Glaire; Glanon; Graignes-Mesnil-Angot; Gray; Gray-la-Ville; Grues; Guémené-Penfao; Hampigny; Hampont; Han-sur-Nied; Harprich; Harskirchen; Hazembourg; Hinsingen; Holling; Houtkerque; Insming; Jallerange; Jouvençon; Joué-du-Plain; Jâlons; Kœnigsmacker; L'Abergement-de-Cuisery; La Bretenière; La Cambe; La Chapelle-Heulin; La Ferté-sur-Chiers; La Fère; La Jard; La Neuville-à-Maire; La Ronde; La Tranche-sur-Mer; Lacrost; Lamarche-sur-Saône; Lanfroicourt; Lapenty; Laperrière-sur-Saône; Lavans-Quingey; Le Chemin; Le Mung; Le Planois; Lechâtelet; Les Gonds; Les Monthairons; Les Nouillers; Les Peintures; Les Petites-Armoises; Lesches; Lesparre-Médoc; Lesse; Ley; Lichères-sur-Yonne; Liesville-sur-Douve; Liny-devant-Dun; Loisy-sur-Marne; Longepierre; Longeville-sur-Mer; Lonlay-le-Tesson; Lupsault; Luzy-Saint-Martin; Létricourt; Maizeroy; Maizey; Maizy; Malestroit; Malling; Manhoué; Manziat; Mardeuil; Mareuil-le-Port; Margut; Marre; Massérac; Matougues; Mauges-sur-Loire; Maxey-sur-Vaise; Merpins; Miniac-Morvan; Mogneneins; Moncel-sur-Seille; Moncley; Mont-devant-Sassey; Mont-lès-Seurre; Montaron; Montcony; Montoir-de-Bretagne; Morville-sur-Seille; Mosnes; Mozé-sur-Louet; Mussidan; Mutigney; Méautis; Médavy; Ménesplet; Mérey-Vieilley; Mûrs-Erigné; Navilly; Nersac; Neuvilly-en-Argonne; Oiry; Origny-Sainte-Benoite; Ormes; Ougney; Our; Outrepont; Pagney; Pagny-le-Château; Parcoul-Chenaud; Parfondrupt; Paslières; Peillac; Perrigny-sur-l'Ognon; Picauville; Pierric; Pommérieux; Pont-Arcy; Pont-Hébert; Pont-sur-Seine; Pontoise-lès-Noyon; Pontoux; Port-Saint-Père; Port-sur-Seille; Pouan-les-Vallées; Pouilly-sur-Meuse; Pouilly-sur-Serre; Poursac; Pringy; Proisy; Prévocourt; Puxe; Péault; Quincy-Landzécourt; Rances; Rancy; Rans; Regnéville-sur-Meuse; Remies; Remilly Les Marais; Remilly-Aillicourt; Reviers; Reyssouze; Rigny-la-Salle; Rivière; Rochefort-sur-Loire; Romegoux; Rosières-sur-Mance; Rouffiac; Roupeldange; Rouvrois-sur-Meuse; Ruffey-le-Château; Sablons; Saint-Aignan; Saint-André-de-Bohon; Saint-Brice; Saint-Broing; Saint-Cyr; Saint-Denis-du-Payré; Saint-Estèphe; Saint-Fromond; Saint-Germain-d'Arcé; Saint-Gervais-en-Vallière; Saint-Gibrien; Saint-Jean-de-Daye; Saint-Jean-de-Liversay; Saint-Jean-la-Poterie; Saint-Julien-du-Terroux; Saint-Marcel; Saint-Mars-de-Coutais; Saint-Martial-d'Artenset; Saint-Martin-aux-Champs; Saint-Martin-d'Aubigny; Saint-Mesmin; Saint-Médard-de-Guizières; Saint-Médard-de-Mussidan; Saint-Nicolas-de-Redon; Saint-Philbert-de-Grand-Lieu; Saint-Pierre-es-Champs; Saint-Seine-en-Bâche; Saint-Seine-sur-Vingeanne; Saint-Sever-de-Saintonge; Saint-Sornin; Saint-Symphorien-sur-Saône; Saint-Thomas-en-Argonne; Saint-Vaast-la-Hougue; Saint-Vaize; Saint-Vincent-sur-Oust; Salignac-sur-Charente; Sarry; Sassey-sur-Meuse; Saunières; Sazilly; Sens-sur-Seille; Sepvigny; Sermesse; Servais; Servon-Melzicourt; Seuil; Seurre; Seveux-Motey; Sevrey; Sinceny; Soing-Cubry-Charentenay; Songy; Sornay; Sourzac; Taillancourt; Taizy; Tannay-le-Mont-Dieu; Taugon; Tavant; Thervay; Thizay; Thoissey; Thubœuf; Tilly-sur-Meuse; Torchamp; Tournus; Traves; Tribehou; Troissy; Trugny; Trévières; Vadonville; Val-du-Layon; Vallentigny; Vandy; Varenguebec; Varennes-le-Grand; Varesnes; Vauchoux; Vaux-lès-Mouron; Vaux-lès-Mouzon; Vecqueville; Velet; Vellexon-Queutrey-et-Vaudey; Venizel; Verneuil-sur-Indre; Verny; Verrières; Versaugues; Vieux-lès-Asfeld; Vigneul-sous-Montmédy; Villandry; Villers-devant-Mouzon; Villers-sur-Bar; Villette-sur-Aube; Villiers-sur-Seine; Vitreux; Vitrey-sur-Mance; Vitry-la-Ville; Void-Vacon; Voissay; Vraincourt; Wadelincourt; Wimille; Woimbey; Xanrey; Éblange; Écouflant; Émagny; Étrelles-sur-Aube; Étrepigney; Étriché,24730,3624
2021-01-11---2021-03-01_cluster_None,2021,2021-01-11,2021-03-01,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-01-11---2021-03-01_duration_35_days_cluster_353_A0_000435_A_000573_lat_04962_lon_02164_size_0223.tif,0,,0,0
2021-01-11---2021-03-22_cluster_None,2021,2021-01-11,2021-03-22,56,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-01-11---2021-03-22_duration_56_days_cluster_352_A0_000478_A_000602_lat_03951_lon_-0626_size_0252.tif,22,Bidache; Bourrouillan; Candresse; Cressin-Rochefort; Dax; Goos; Gouts; Mormès; Narnhac; Nogaro; Onard; Orist; Pey; Poyanne; Saint-Jean-de-Laur; Saint-Jean-de-Lier; Saint-Étienne-d'Orthe; Siest; Tanavelle; Tercis-les-Bains; Vicq-d'Auribat; Yzosse,18814,5401
2021-01-25---2021-02-01_cluster_None,2021,2021-01-25,2021-02-01,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-01-25---2021-02-01_duration_7_days_cluster_026_A0_000001_A_000001_lat_04303_lon_01268_size_0019.tif,0,,0,0
2021-02-01---2021-02-15_cluster_None,2021,2021-02-01,2021-02-15,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-02-01---2021-02-15_duration_14_days_cluster_031_A0_000010_A_000014_lat_03577_lon_01061_size_0126.tif,0,,0,0
2021-02-08---2021-02-15_cluster_None,2021,2021-02-08,2021-02-15,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-02-08---2021-02-15_duration_7_days_cluster_034_A0_000003_A_000004_lat_04056_lon_01507_size_0003.tif,0,,0,0
2021-02-15---2021-03-15_cluster_None,2021,2021-02-15,2021-03-15,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-02-15---2021-03-15_duration_28_days_cluster_358_A0_000540_A_000747_lat_04617_lon_01923_size_0215.tif,0,,0,333
2021-02-22---2021-03-22_cluster_None,2021,2021-02-22,2021-03-22,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-02-22---2021-03-22_duration_28_days_cluster_359_A0_001309_A_001902_lat_05400_lon_02389_size_0395.tif,0,,0,4697
2021-02-22---2021-04-05_cluster_None,2021,2021-02-22,2021-04-05,42,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-02-22---2021-04-05_duration_42_days_cluster_048_A0_000002_A_000003_lat_03707_lon_00971_size_0033.tif,0,,0,0
2021-03-01---2021-04-05_cluster_None,2021,2021-03-01,2021-04-05,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-03-01---2021-04-05_duration_28_days_cluster_363_A0_001126_A_001458_lat_05125_lon_02458_size_0228.tif,0,,0,427
2021-03-08---2021-03-15_cluster_None,2021,2021-03-08,2021-03-15,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-03-08---2021-03-15_duration_7_days_cluster_054_A0_000011_A_000015_lat_04732_lon_-0191_size_0017.tif,1,Donges,3931,1930
2021-03-08---2021-03-29_cluster_None,2021,2021-03-08,2021-03-29,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-03-08---2021-03-29_duration_21_days_cluster_362_A0_000121_A_000152_lat_05289_lon_00140_size_0443.tif,3,Aboncourt-sur-Seille; Bey-sur-Seille; Hazembourg,25470,6106
2021-03-15---2021-04-05_cluster_None,2021,2021-03-15,2021-04-05,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-03-15---2021-04-05_duration_21_days_cluster_059_A0_000151_A_000196_lat_05239_lon_-0164_size_0179.tif,2,Mesquer; Saint-Molf,12226,6171
2021-03-29---2021-05-17_cluster_None,2021,2021-03-29,2021-05-17,49,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-03-29---2021-05-17_duration_49_days_cluster_366_A0_001250_A_001546_lat_05310_lon_02861_size_0244.tif,0,,0,1544
2021-04-12---2021-04-19_cluster_None,2021,2021-04-12,2021-04-19,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-04-12---2021-04-19_duration_7_days_cluster_074_A0_000004_A_000004_lat_04879_lon_-0358_size_0003.tif,0,,752,264
2021-04-19---2021-04-26_cluster_None,2021,2021-04-19,2021-04-26,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-04-19---2021-04-26_duration_7_days_cluster_077_A0_000004_A_000006_lat_03536_lon_-0576_size_0005.tif,0,,3599,1154
2021-04-26---2021-05-03_cluster_None,2021,2021-04-26,2021-05-03,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-04-26---2021-05-03_duration_7_days_cluster_084_A0_000039_A_000058_lat_04057_lon_-0867_size_0016.tif,0,,0,171
2021-05-03---2021-05-10_cluster_None,2021,2021-05-03,2021-05-10,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-03---2021-05-10_duration_7_days_cluster_091_A0_000007_A_000009_lat_06487_lon_-2199_size_0003.tif,0,,0,0
2021-05-03---2021-05-17_cluster_None,2021,2021-05-03,2021-05-17,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-03---2021-05-17_duration_14_days_cluster_092_A0_000003_A_000004_lat_04387_lon_00028_size_0085.tif,0,,4770,1607
2021-05-03---2021-06-28_cluster_None,2021,2021-05-03,2021-06-28,49,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-03---2021-06-28_duration_49_days_cluster_096_A0_000613_A_000700_lat_04117_lon_02565_size_0172.tif,0,,0,0
2021-05-10---2021-05-17_cluster_None,2021,2021-05-10,2021-05-17,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-10---2021-05-17_duration_7_days_cluster_101_A0_000005_A_000007_lat_04931_lon_-0376_size_0059.tif,0,,752,265
2021-05-17---2021-05-24_cluster_None,2021,2021-05-17,2021-05-24,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-17---2021-05-24_duration_7_days_cluster_105_A0_000013_A_000015_lat_05418_lon_-0588_size_0024.tif,0,,0,0
2021-05-17---2021-05-31_cluster_None,2021,2021-05-17,2021-05-31,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-17---2021-05-31_duration_14_days_cluster_106_A0_000067_A_000076_lat_04357_lon_00458_size_0015.tif,0,,3599,1154
2021-05-24---2021-06-07_cluster_None,2021,2021-05-24,2021-06-07,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-24---2021-06-07_duration_14_days_cluster_110_A0_000025_A_000029_lat_04486_lon_-0225_size_0323.tif,0,,1637,5600
2021-05-31---2021-06-07_cluster_None,2021,2021-05-31,2021-06-07,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-05-31---2021-06-07_duration_7_days_cluster_113_A0_000002_A_000003_lat_03988_lon_00865_size_0007.tif,0,,0,0
2021-06-07---2021-06-14_cluster_None,2021,2021-06-07,2021-06-14,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-07---2021-06-14_duration_7_days_cluster_118_A0_000014_A_000019_lat_04889_lon_-0211_size_0051.tif,1,Créances,4633,2726
2021-06-07---2021-06-21_cluster_None,2021,2021-06-07,2021-06-21,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-07---2021-06-21_duration_14_days_cluster_117_A0_000058_A_000067_lat_03935_lon_-0036_size_0010.tif,0,,815,1975
2021-06-14---2021-06-21_cluster_None,2021,2021-06-14,2021-06-21,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-14---2021-06-21_duration_7_days_cluster_124_A0_000015_A_000017_lat_05413_lon_-0562_size_0035.tif,0,,3599,1154
2021-06-21---2021-07-05_cluster_None,2021,2021-06-21,2021-07-05,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-21---2021-07-05_duration_14_days_cluster_132_A0_000018_A_000022_lat_05099_lon_-0181_size_0061.tif,0,,0,2023
2021-06-28---2021-07-05_cluster_None,2021,2021-06-28,2021-07-05,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-28---2021-07-05_duration_7_days_cluster_145_A0_000001_A_000001_lat_05104_lon_00552_size_0028.tif,0,,1235,1098
2021-06-28---2021-07-12_cluster_None,2021,2021-06-28,2021-07-12,14,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-28---2021-07-12_duration_14_days_cluster_143_A0_000006_A_000007_lat_04871_lon_-0382_size_0022.tif,0,,752,264
2021-06-28---2021-07-19_cluster_None,2021,2021-06-28,2021-07-19,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-06-28---2021-07-19_duration_21_days_cluster_146_A0_000033_A_000038_lat_05025_lon_01220_size_0128.tif,0,,0,67
2021-07-12---2021-08-02_cluster_None,2021,2021-07-12,2021-08-02,21,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-07-12---2021-08-02_duration_21_days_cluster_159_A0_000619_A_000852_lat_04942_lon_00499_size_0246.tif,120,Aboncourt-sur-Seille; Ambly-Fleury; Amigny-Rouy; Ancemont; Ancier; Autreppes; Avesnelles; Bantanges; Bey-sur-Seille; Blignicourt; Brienne; Brixey-aux-Chanoines; Brères; Brétigny; Bucey-lès-Traves; Bénaménil; Cendrey; Chalaines; Chanteheux; Chantes; Charette-Varennes; Charmes; Charny-sur-Meuse; Cherville; Chevigney-sur-l'Ognon; Commercy; Concevreux; Cormicy; Cornay; Courchapon; Deuillet; Domsure; Doncourt-sur-Meuse; Duzey; Falletans; Fignévelle; Fretterans; Frémery; Fréménil; Geneuille; Gigny-sur-Saône; Giraumont; Glanon; Gy; Hampigny; Hampont; Jallerange; Jouvençon; La Bretenière; La Chapelle-Naude; La Ferté-sur-Chiers; Lamouilly; Laneuveville-devant-Nancy; Lavans-Quingey; Le Planois; Les Magny; Les Monthairons; Les Petites-Armoises; Maizey; Maizy; Margut; Marnay; Marre; Maxey-sur-Vaise; Mont-lès-Seurre; Montcony; Montdidier; Montlebon; Mutigney; Navilly; Oiry; Ormes; Ougney; Pagney; Pontoux; Pringy; Proisy; Purgerot; Puxe; Rances; Rancy; Ranzevelle; Raville-sur-Sânon; Reyssouze; Rigny-la-Salle; Rilly-sur-Aisne; Rosières-aux-Salines; Rouvrois-sur-Meuse; Saint-Baraing; Saint-Cyr; Saint-Germain-sur-Meuse; Saint-Nizier-le-Bouchoux; Saint-Sulpice; Saint-Thomas-en-Argonne; Saunières; Sauvagney; Sens-sur-Seille; Sepvigny; Servon-Melzicourt; Seuil; Seveux-Motey; Soing-Cubry-Charentenay; Songy; Sornay; Tassenières; Thervay; Traves; Vandy; Varennes-le-Grand; Varesnes; Vaux-lès-Mouzon; Vellexon-Queutrey-et-Vaudey; Vienne-la-Ville; Vieux-lès-Asfeld; Vigneul-sous-Montmédy; Villers-devant-Mouzon; Vitreux; Vitrey-sur-Mance; Vitry-la-Ville; Void-Vacon,24730,3626
2021-07-19---2021-07-26_cluster_None,2021,2021-07-19,2021-07-26,7,,9,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-07-19---2021-07-26_duration_7_days_cluster_166_A0_000005_A_000007_lat_03532_lon_-0573_size_0009.tif,0,,0,0
2021-07-26---2021-08-02_cluster_None,2021,2021-07-26,2021-08-02,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-07-26---2021-08-02_duration_7_days_cluster_177_A0_000009_A_000019_lat_03715_lon_-0773_size_0024.tif,0,,4915,3690
2021-08-09---2021-08-16_cluster_None,2021,2021-08-09,2021-08-16,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-08-09---2021-08-16_duration_7_days_cluster_189_A0_000001_A_000001_lat_04755_lon_-0289_size_0038.tif,0,,752,264
2021-08-16---2021-08-23_cluster_None,2021,2021-08-16,2021-08-23,7,,3,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-08-16---2021-08-23_duration_7_days_cluster_201_A0_000002_A_000002_lat_05483_lon_-0841_size_0015.tif,0,,0,244
2021-08-23---2021-08-30_cluster_None,2021,2021-08-23,2021-08-30,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-08-23---2021-08-30_duration_7_days_cluster_205_A0_000003_A_000004_lat_04803_lon_-0220_size_0091.tif,0,,4633,2726
2021-08-23---2021-11-22_cluster_None,2021,2021-08-23,2021-11-22,77,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-08-23---2021-11-22_duration_77_days_cluster_372_A0_000305_A_000537_lat_06088_lon_00961_size_0167.tif,0,,0,4206
2021-08-30---2021-09-06_cluster_None,2021,2021-08-30,2021-09-06,7,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-08-30---2021-09-06_duration_7_days_cluster_211_A0_000001_A_000001_lat_04866_lon_01214_size_0036.tif,0,,0,0
2021-09-06---2021-09-13_cluster_None,2021,2021-09-06,2021-09-13,7,,8,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-09-06---2021-09-13_duration_7_days_cluster_214_A0_000016_A_000029_lat_04080_lon_-0833_size_0028.tif,0,,10492,5936
2021-09-13---2021-09-20_cluster_None,2021,2021-09-13,2021-09-20,7,,6,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-09-13---2021-09-20_duration_7_days_cluster_225_A0_000011_A_000013_lat_05081_lon_-0110_size_0009.tif,0,,0,244
2021-09-20---2021-09-27_cluster_None,2021,2021-09-20,2021-09-27,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-09-20---2021-09-27_duration_7_days_cluster_232_A0_000043_A_000063_lat_04181_lon_-0544_size_0011.tif,0,,3931,1930
2021-09-27---2021-10-04_cluster_None,2021,2021-09-27,2021-10-04,7,,5,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-09-27---2021-10-04_duration_7_days_cluster_240_A0_000002_A_000003_lat_04427_lon_-0087_size_0014.tif,0,,815,813
2021-10-04---2021-10-11_cluster_None,2021,2021-10-04,2021-10-11,7,,10,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-10-04---2021-10-11_duration_7_days_cluster_247_A0_000020_A_000034_lat_04075_lon_-0863_size_0006.tif,0,,10492,5936
2021-10-04---2021-11-22_cluster_None,2021,2021-10-04,2021-11-22,49,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-10-04---2021-11-22_duration_49_days_cluster_248_A0_000068_A_000078_lat_03972_lon_-0114_size_0188.tif,0,,815,1975
2021-10-18---2021-11-15_cluster_None,2021,2021-10-18,2021-11-15,21,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-10-18---2021-11-15_duration_21_days_cluster_269_A0_000215_A_000262_lat_05326_lon_-0331_size_0252.tif,0,,234,8858
2021-10-25---2021-11-29_cluster_None,2021,2021-10-25,2021-11-29,35,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-10-25---2021-11-29_duration_35_days_cluster_277_A0_000014_A_000017_lat_03624_lon_01046_size_0096.tif,0,,0,0
2021-11-01---2021-11-08_cluster_None,2021,2021-11-01,2021-11-08,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-01---2021-11-08_duration_7_days_cluster_286_A0_000024_A_000039_lat_04064_lon_-0864_size_0009.tif,1,Jouvençon,9363,4912
2021-11-08---2021-11-15_cluster_None,2021,2021-11-08,2021-11-15,7,,4,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-08---2021-11-15_duration_7_days_cluster_296_A0_000008_A_000009_lat_04891_lon_-0137_size_0050.tif,2,Beuzeville-la-Bastille; Liesville-sur-Douve,3931,1930
2021-11-15---2021-11-22_cluster_None,2021,2021-11-15,2021-11-22,7,,7,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-15---2021-11-22_duration_7_days_cluster_302_A0_000004_A_000004_lat_04877_lon_-0362_size_0006.tif,0,,752,508
2021-11-22---2021-12-27_cluster_None,2021,2021-11-22,2021-12-27,28,,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-22---2021-12-27_duration_28_days_cluster_311_A0_000028_A_000035_lat_04537_lon_01275_size_0041.tif,0,,69,296
2021-11-22---2022-01-03_cluster_None,2021,2021-11-22,2022-01-03,35,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-22---2022-01-03_duration_35_days_cluster_313_A0_000237_A_000277_lat_04154_lon_02586_size_0096.tif,0,,0,4697
2021-11-29---2021-12-13_cluster_None,2021,2021-11-29,2021-12-13,14,,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2021_filtered\WD_MERGE_2021-11-29---2021-12-13_duration_14_days_cluster_317_A0_000006_A_000007_lat_04081_lon_01473_size_0041.tif,0,,0,0
