cod_commune;lib_commune;dat_transmission_tim
42270;Saint-Paul-en-Cornillon;2000-05-25 02:00:00
68110;Grussenheim;2000-01-17 01:00:00
95101;Bray-et-Lû;2001-10-25 02:00:00
51204;Damery;2000-07-12 02:00:00
37121;Jaulnay;2000-02-08 01:00:00
33033;Baurech;2001-02-07 01:00:00
68192;Valdieu-Lutran;2000-01-17 01:00:00
68159;Jungholtz;2000-01-17 01:00:00
17052;Boisredon;2000-03-22 01:00:00
37019;Barrou;2000-02-08 01:00:00
11240;Montazels;2000-01-26 01:00:00
26005;Allan;2000-08-10 02:00:00
68183;Liebenswiller;2000-01-17 01:00:00
13038;Fontvieille;2000-10-31 01:00:00
97424;Cilaos;2000-03-03 01:00:00
54038;Azerailles;2001-01-24 01:00:00
54217;Gélacourt;2001-01-24 01:00:00
77438;Saint-Thibault-des-Vignes;2000-02-07 01:00:00
01216;Lhuis;2000-11-09 01:00:00
68177;Lautenbach;2001-05-29 02:00:00
26323;Saint-Paul-lès-Romans;2000-07-28 02:00:00
63075;Chamalières;2001-12-18 01:00:00
95574;Saint-Prix;2001-10-25 02:00:00
13068;Paradou;2000-09-05 02:00:00
38027;Barraux;2000-07-10 02:00:00
38325;Proveysieux;2001-06-22 02:00:00
69118;Loire-sur-Rhône;2001-09-28 02:00:00
57708;Verny;2001-06-05 02:00:00
68190;Lucelle;2000-01-17 01:00:00
68052;Bretten;2000-01-17 01:00:00
13018;Cabannes;2000-10-19 02:00:00
11103;Couiza;2000-03-03 01:00:00
03293;Urçay;2001-02-26 01:00:00
61397;Saint-Germain-du-Corbéis;2000-10-30 01:00:00
37142;Maillé;2000-02-08 01:00:00
68080;Emlingen;2000-01-17 01:00:00
18038;Bruère-Allichamps;2001-07-24 02:00:00
95134;Champagne-sur-Oise;2000-03-09 01:00:00
42042;Chambles;2000-05-25 02:00:00
89136;Cuy;2000-03-21 01:00:00
84059;Lafare;2000-04-03 02:00:00
54566;Vilcey-sur-Trey;2001-01-24 01:00:00
70520;Vanne;2000-04-28 02:00:00
68221;Muespach;2000-01-17 01:00:00
57745;Wiesviller;2001-10-11 02:00:00
13017;Boulbon;2000-07-13 02:00:00
26087;Châtillon-Saint-Jean;2000-08-01 02:00:00
57726;Vittoncourt;2001-02-19 01:00:00
42070;Cordelle;2000-05-25 02:00:00
42185;Rivas;2001-05-29 02:00:00
33085;Camblanes-et-Meynac;2001-02-07 01:00:00
37282;Yzeures-sur-Creuse;2000-02-08 01:00:00
83023;Brignoles;2000-05-10 02:00:00
68065;Chavannes-sur-l'Étang;2000-01-17 01:00:00
57427;Lutzelbourg;2001-04-23 02:00:00
68188;Linthal;2001-05-29 02:00:00
68182;Leymen;2000-01-17 01:00:00
26314;Saint-Martin-d'Août;2000-07-10 02:00:00
54188;Faulx;2001-01-24 01:00:00
05144;Saint-Jacques-en-Valgodemard;2000-05-24 02:00:00
97418;Sainte-Marie;2000-07-25 02:00:00
09334;Val-de-Sos;2000-02-03 01:00:00
54145;Crévic;2001-01-24 01:00:00
51344;Mardeuil;2000-05-18 02:00:00
57422;Louvigny;2001-07-12 02:00:00
38179;Gières;2000-07-10 02:00:00
65212;Guchen;2000-12-13 01:00:00
93064;Rosny-sous-Bois;2001-11-19 01:00:00
57293;Han-sur-Nied;2000-03-22 01:00:00
70213;Éhuns;2000-08-30 02:00:00
89162;Évry;2000-03-24 01:00:00
93078;Villepinte;2001-11-19 01:00:00
57233;Fraquelfing;2000-06-05 02:00:00
57407;Lixheim;2000-09-13 02:00:00
63014;Aubière;2001-12-18 01:00:00
68227;Muntzenheim;2000-01-17 01:00:00
97214;Le Lorrain;2001-02-01 01:00:00
05087;Montmaur;2001-05-15 02:00:00
09265;Saint-Jean-du-Falga;2000-06-13 02:00:00
38206;Laval-en-Belledonne;2000-07-10 02:00:00
2B033;Bastia;2001-06-08 02:00:00
84078;Mondragon;2001-09-15 02:00:00
18205;Saint-Doulchard;2000-07-13 02:00:00
13045;Graveson;2000-04-21 02:00:00
09225;Pamiers;2000-04-12 02:00:00
54122;Chaudeney-sur-Moselle;2001-11-15 01:00:00
93049;Neuilly-Plaisance;2000-07-18 02:00:00
17240;Montendre;2000-03-22 01:00:00
66208;Théza;2000-03-27 02:00:00
09181;Le Mas-d'Azil;2000-02-03 01:00:00
05179;Veynes;2001-12-17 01:00:00
62318;Étaples;2000-12-26 01:00:00
38181;Goncelin;2000-07-11 02:00:00
41157;Mur-de-Sologne;2000-04-25 02:00:00
17421;Saujon;2000-11-13 01:00:00
19054;Chenailler-Mascheix;2000-04-28 02:00:00
54059;Belleau;2001-01-24 01:00:00
68040;Bitschwiller-lès-Thann;2001-04-09 02:00:00
16166;L'Isle-d'Espagnac;2001-02-14 01:00:00
13010;Barbentane;2000-07-13 02:00:00
51119;Champillon;2000-05-18 02:00:00
57216;Fleisheim;2001-06-13 02:00:00
05154;Saint-Pierre-d'Argençon;2001-12-14 01:00:00
51136;Châtillon-sur-Marne;2000-10-17 02:00:00
51410;Œuilly;2000-10-17 02:00:00
38281;Noyarey;2001-06-22 02:00:00
42308;La Terrasse-sur-Dorlay;2001-05-29 02:00:00
68050;Bréchaumont;2000-01-17 01:00:00
70220;Essertenne-et-Cecey;2000-03-22 01:00:00
95680;Villiers-le-Bel;2000-10-03 02:00:00
68067;Courtavon;2000-01-17 01:00:00
57461;Métairies-Saint-Quirin;2000-09-13 02:00:00
97222;Le Robert;2001-11-14 01:00:00
33206;Isle-Saint-Georges;2001-02-07 01:00:00
94074;Valenton;2001-10-02 02:00:00
68035;Biederthal;2000-01-17 01:00:00
01022;Artemare;2000-12-28 01:00:00
05161;La Salle-les-Alpes;2000-05-16 02:00:00
54595;Xermaménil;2001-01-24 01:00:00
54490;Saizerais;2000-08-30 02:00:00
11289;Pieusse;2001-10-09 02:00:00
39269;Jeurre;2001-03-09 01:00:00
42243;Saint-Julien-d'Oddes;2001-05-29 02:00:00
63113;Clermont-Ferrand;2001-12-18 01:00:00
68029;Bergholtz;2000-01-17 01:00:00
57416;Lorry-Mardigny;2001-04-23 02:00:00
68120;Hagenthal-le-Bas;2000-01-17 01:00:00
09077;Capoulet-et-Junac;2000-02-03 01:00:00
54084;Mont-Bonvillers;2000-08-30 02:00:00
05063;La Grave;2000-05-16 02:00:00
13011;Les Baux-de-Provence;2000-10-13 02:00:00
54521;Thil;2000-08-30 02:00:00
57663;Talange;2000-03-22 01:00:00
68214;Montreux-Jeune;2000-01-17 01:00:00
83049;Cuers;2001-03-14 01:00:00
43244;Tence;2001-06-25 02:00:00
62124;Beutin;2000-12-26 01:00:00
95572;Saint-Ouen-l'Aumône;2000-02-22 01:00:00
19116;Liourdres;2001-02-23 01:00:00
46117;Gagnac-sur-Cère;2000-02-07 01:00:00
57289;Hambach;2001-03-22 01:00:00
93010;Bondy;2001-11-19 01:00:00
05070;Laragne-Montéglin;2000-05-16 02:00:00
69064;Condrieu;2000-04-06 02:00:00
13006;Aureille;2000-08-24 02:00:00
03133;Jenzat;2000-02-03 01:00:00
54449;Rehainviller;2001-01-24 01:00:00
68176;Largitzen;2000-01-17 01:00:00
54584;Villey-Saint-Étienne;2001-11-15 01:00:00
68163;Kembs;2000-01-17 01:00:00
97409;Saint-André;2000-03-03 01:00:00
05158;Le Saix;2001-12-14 01:00:00
42150;Montverdun;2000-05-25 02:00:00
09296;Aulos-Sinsat;2000-02-03 01:00:00
57677;Trémery;2000-10-19 02:00:00
41073;Danzé;2000-06-08 02:00:00
51269;Giffaumont-Champaubert;2001-06-12 02:00:00
54546;Vandières;2001-01-24 01:00:00
11355;Saint-Martin-de-Villereglan;2001-10-24 02:00:00
26379;Granges-les-Beaumont;2000-07-10 02:00:00
09283;Savignac-les-Ormeaux;2000-03-30 02:00:00
97203;Basse-Pointe;2001-02-01 01:00:00
05170;Tallard;2001-12-17 01:00:00
42288;Saint-Sixte;2000-05-25 02:00:00
43078;Coubon;2001-10-11 02:00:00
2B120;Furiani;2001-06-08 02:00:00
38215;Luzinay;2000-07-10 02:00:00
62535;La Madelaine-sous-Montreuil;2000-12-26 01:00:00
68293;Saint-Cosme;2000-01-17 01:00:00
68170;Kœtzingue;2000-01-17 01:00:00
83116;Saint-Maximin-la-Sainte-Baume;2000-05-10 02:00:00
38186;Gresse-en-Vercors;2001-06-22 02:00:00
68088;Feldkirch;2000-01-17 01:00:00
68311;Sondernach;2000-01-17 01:00:00
93014;Clichy-sous-Bois;2001-11-29 01:00:00
93070;Saint-Ouen-sur-Seine;2000-07-18 02:00:00
2B148;Lucciana;2001-06-08 02:00:00
05142;Saint-Firmin;2001-12-12 01:00:00
24355;La Roque-Gageac;2000-02-27 01:00:00
68049;Bouxwiller;2000-01-17 01:00:00
84120;Saint-Trinit;2000-02-01 01:00:00
95211;Ennery;2001-10-25 02:00:00
37040;Brizay;2000-02-08 01:00:00
62501;Lespinoy;2000-12-26 01:00:00
17353;Saint-Laurent-de-la-Prée;2001-02-14 01:00:00
01190;Innimond;2000-12-18 01:00:00
84123;Sault;2000-03-17 01:00:00
18025;Beffes;2001-07-25 02:00:00
37063;Château-Renault;2000-02-08 01:00:00
54470;Saint-Baussant;2001-01-24 01:00:00
17264;Nieul-sur-Mer;2001-03-20 01:00:00
54007;Aingeray;2001-11-15 01:00:00
94079;Villiers-sur-Marne;2000-12-29 01:00:00
97213;Le Lamentin;2001-02-01 01:00:00
95257;La Frette-sur-Seine;2000-02-23 01:00:00
09336;Villeneuve-d'Olmes;2000-06-13 02:00:00
26085;Châteauneuf-du-Rhône;2000-09-11 02:00:00
57355;Kalhausen;2000-07-06 02:00:00
11120;La Digne-d'Aval;2001-10-09 02:00:00
70473;Saint-Sauveur;2000-08-30 02:00:00
68109;Griesbach-au-Val;2000-01-17 01:00:00
68275;Rimbach-près-Masevaux;2000-01-17 01:00:00
09100;Couflens;2000-06-13 02:00:00
68006;Bernwiller;2000-01-17 01:00:00
68193;Luttenbach-près-Munster;2000-01-17 01:00:00
83012;Barjols;2001-03-14 01:00:00
46220;Pinsac;2000-02-07 01:00:00
68023;Beblenheim;2000-01-17 01:00:00
93050;Neuilly-sur-Marne;2000-07-18 02:00:00
38471;Le Sappey-en-Chartreuse;2000-07-11 02:00:00
68014;Aubure;2000-01-17 01:00:00
42099;Fraisses;2000-05-25 02:00:00
42275;Saint-Priest-en-Jarez;2000-05-25 02:00:00
70102;Brussey;2000-06-27 02:00:00
19034;Camps-Saint-Mathurin-Léobazel;2001-02-13 01:00:00
54054;Bayon;2001-11-15 01:00:00
42166;Parigny;2001-05-29 02:00:00
51063;Binson-et-Orquigny;2000-07-12 02:00:00
57133;Château-Voué;2001-06-13 02:00:00
68377;Wittersdorf;2000-01-17 01:00:00
84079;Monieux;2000-03-08 01:00:00
11276;Paziols;2001-11-09 01:00:00
54479;Saint-Mard;2001-11-15 01:00:00
84016;Bédarrides;2000-06-22 02:00:00
11192;Lasbordes;2001-10-17 02:00:00
11384;Soulatgé;2001-11-09 01:00:00
68265;Rantzwiller;2000-01-17 01:00:00
83120;Saint-Zacharie;2000-05-10 02:00:00
51585;Troissy;2000-07-12 02:00:00
57719;Villers-sur-Nied;2001-06-05 02:00:00
68103;Geispitzen;2000-01-17 01:00:00
03237;Saint-Germain-de-Salles;2000-02-04 01:00:00
68034;Bettlach;2000-01-17 01:00:00
09030;Auzat;2000-03-30 02:00:00
77188;Fontaine-le-Port;2000-07-20 02:00:00
18087;Dun-sur-Auron;2001-02-23 01:00:00
68208;Michelbach-le-Haut;2000-01-17 01:00:00
17094;Châtelaillon-Plage;2001-03-20 01:00:00
26145;Les Granges-Gontardes;2001-01-02 01:00:00
70490;Servigney;2000-06-27 02:00:00
68191;Luemschwiller;2000-01-17 01:00:00
01043;Beynost;2001-06-22 02:00:00
17263;Nieul-le-Virouil;2000-03-22 01:00:00
62094;Beaumerie-Saint-Martin;2000-12-26 01:00:00
38485;Seyssinet-Pariset;2001-06-22 02:00:00
62661;Bouin-Plumoison;2000-12-26 01:00:00
38303;La Pierre;2000-07-10 02:00:00
57026;Apach;2000-03-22 01:00:00
93053;Noisy-le-Sec;2001-11-19 01:00:00
97216;Le Marigot;2001-11-14 01:00:00
13115;Vernègues;2000-10-16 02:00:00
61117;Condé-sur-Sarthe;2000-10-30 01:00:00
68315;Soultz-Haut-Rhin;2000-01-17 01:00:00
37212;Sainte-Catherine-de-Fierbois;2000-02-08 01:00:00
17219;Marennes-Hiers-Brouage;2001-01-15 01:00:00
38427;Saint-Michel-de-Saint-Geoirs;2001-06-22 02:00:00
57166;Dalhain;2000-06-05 02:00:00
67451;Schleithal;2000-05-26 02:00:00
01418;Thil;2000-12-28 01:00:00
69296;Solaize;2000-05-18 02:00:00
84015;Beaumont-du-Ventoux;2000-04-21 02:00:00
97231;Les Trois-Îlets;2001-11-14 01:00:00
51597;Vauciennes;2000-07-12 02:00:00
38070;Le Champ-près-Froges;2000-07-10 02:00:00
84036;Châteauneuf-de-Gadagne;2000-02-01 01:00:00
51474;Saint-Brice-Courcelles;2001-03-07 01:00:00
17199;Jussas;2000-03-22 01:00:00
68083;Eschbach-au-Val;2000-01-17 01:00:00
57668;Teting-sur-Nied;2001-10-11 02:00:00
42064;Chuyer;2001-05-29 02:00:00
70092;Bresilley;2000-04-11 02:00:00
89018;Armeau;2000-01-25 01:00:00
18233;Saint-Satur;2000-12-19 01:00:00
93057;Les Pavillons-sous-Bois;2001-11-29 01:00:00
57700;Vaudreching;2001-06-05 02:00:00
57329;Holling;2001-03-22 01:00:00
83031;Le Cannet-des-Maures;2000-05-10 02:00:00
37260;La Tour-Saint-Gelin;2000-02-08 01:00:00
18012;Argenvières;2001-12-05 01:00:00
18034;Bouzais;2001-03-20 01:00:00
26055;Boulc;2000-12-14 01:00:00
57198;Erstroff;2001-03-14 01:00:00
57290;Hampont;2001-06-13 02:00:00
69091;Givors;2001-09-28 02:00:00
26331;Saint-Thomas-en-Royans;2000-10-12 02:00:00
63307;Romagnat;2001-12-18 01:00:00
93013;Le Bourget;2001-11-19 01:00:00
01062;Bressolles;2001-06-22 02:00:00
26218;Mours-Saint-Eusèbe;2000-07-28 02:00:00
46156;Bellefont-La Rauze;2000-02-07 01:00:00
33084;Cambes;2001-02-07 01:00:00
38150;Domène;2001-06-22 02:00:00
05126;Rosans;2001-12-10 01:00:00
01444;Villebois;2000-11-14 01:00:00
61258;Le Mêle-sur-Sarthe;2000-10-30 01:00:00
05055;La Faurie;2000-11-27 01:00:00
95119;Buhy;2000-10-03 02:00:00
11053;Brugairolles;2001-10-24 02:00:00
51076;Boursault;2000-07-12 02:00:00
57732;Volmunster;2001-06-05 02:00:00
11326;Rouffiac-des-Corbières;2001-11-09 01:00:00
68068;Dannemarie;2000-01-17 01:00:00
2B353;Ville-di-Pietrabugno;2001-06-08 02:00:00
97209;Fort-de-France;2001-02-01 01:00:00
68024;Bellemagny;2000-01-17 01:00:00
05044;Crévoux;2000-05-16 02:00:00
18020;Bannay;2000-11-27 01:00:00
83042;Cogolin;2000-05-10 02:00:00
68093;Flaxlanden;2000-01-17 01:00:00
54089;Bouxières-aux-Chênes;2001-01-24 01:00:00
89348;Saint-Julien-du-Sault;2000-01-27 01:00:00
68323;Steinbrunn-le-Bas;2000-01-17 01:00:00
68185;Lièpvre;2000-01-17 01:00:00
26142;Glandage;2000-12-14 01:00:00
62177;Brimeux;2000-12-26 01:00:00
69123;Lyon;2000-06-14 02:00:00
93006;Bagnolet;2001-11-19 01:00:00
68096;Franken;2000-01-17 01:00:00
51457;Reuil;2000-07-12 02:00:00
57650;Sierck-les-Bains;2001-10-18 02:00:00
05101;Vallouise-Pelvoux;2000-05-16 02:00:00
95658;Vigny;2000-04-17 02:00:00
05103;Le Poët;2001-12-06 01:00:00
37196;Richelieu;2000-02-08 01:00:00
68009;Artzenheim;2000-01-17 01:00:00
57518;Oberstinzel;2001-07-17 02:00:00
69100;Irigny;2000-06-22 02:00:00
11009;Alzonne;2000-04-21 02:00:00
17378;Saint-Palais-de-Négrignac;2000-03-22 01:00:00
16113;La Couronne;2000-09-18 02:00:00
26250;Pont-de-l'Isère;2000-07-28 02:00:00
13089;Saint-Andiol;2000-10-06 02:00:00
19017;Bassignac-le-Bas;2000-04-28 02:00:00
38490;Sillans;2001-06-22 02:00:00
42200;Saint-André-le-Puy;2000-05-25 02:00:00
05148;Saint-Laurent-du-Cros;2001-12-12 01:00:00
37115;Descartes;2000-02-08 01:00:00
60431;Morlincourt;2001-03-30 02:00:00
68135;Hésingue;2000-01-17 01:00:00
84136;Vacqueyras;2000-04-03 02:00:00
93005;Aulnay-sous-Bois;2000-07-18 02:00:00
03220;Saint-Bonnet-de-Rochefort;2000-02-04 01:00:00
42129;Maclas;2001-05-29 02:00:00
68021;Bartenheim;2000-01-17 01:00:00
05074;Lettret;2000-12-11 01:00:00
61077;Cerisé;2000-10-30 01:00:00
26317;Saint-Maurice-sur-Eygues;2000-07-10 02:00:00
54309;Lemainville;2001-11-15 01:00:00
38199;Jardin;2000-07-10 02:00:00
37144;Marçay;2000-02-08 01:00:00
93071;Sevran;2001-11-19 01:00:00
26054;Bouchet;2001-05-10 02:00:00
68371;Willer;2000-01-17 01:00:00
68054;Brinckheim;2000-01-17 01:00:00
09245;Rieux-de-Pelleport;2000-06-13 02:00:00
54051;Batilly;2000-08-30 02:00:00
61026;Barville;2000-10-30 01:00:00
18285;Villeneuve-sur-Cher;2001-03-15 01:00:00
65173;Esterre;2000-12-13 01:00:00
97233;Le Morne-Vert;2001-11-14 01:00:00
70519;Vandelans;2001-03-06 01:00:00
37071;Chezelles;2000-02-08 01:00:00
13117;Vitrolles;2000-10-18 02:00:00
68036;Biesheim;2000-01-17 01:00:00
68122;Hartmannswiller;2000-01-17 01:00:00
83130;Solliès-Pont;2001-03-14 01:00:00
70128;La Chapelle-lès-Luxeuil;2001-03-06 01:00:00
69260;Vernaison;2000-06-22 02:00:00
57358;Kédange-sur-Canner;2001-07-12 02:00:00
05134;Saint-Clément-sur-Durance;2001-12-10 01:00:00
26073;Chantemerle-lès-Grignan;2000-10-19 02:00:00
68380;Wolschwiller;2000-01-17 01:00:00
95078;Boissy-l'Aillerie;2000-10-03 02:00:00
83150;Vinon-sur-Verdon;2001-03-14 01:00:00
38309;Poisat;2001-06-22 02:00:00
43119;Lavoûte-sur-Loire;2001-12-19 01:00:00
97221;Rivière-Salée;2001-02-01 01:00:00
51002;Saint-Martin-d'Ablois;2000-10-17 02:00:00
95628;Valmondois;2000-02-22 01:00:00
24152;Domme;2000-08-21 02:00:00
05169;Sorbiers;2001-12-17 01:00:00
89443;Véron;2000-04-25 02:00:00
61467;Semallé;2000-10-30 01:00:00
83151;Vins-sur-Caramy;2001-03-14 01:00:00
95566;Saint-Martin-du-Tertre;2001-10-25 02:00:00
95313;L'Isle-Adam;2000-04-17 02:00:00
18015;Aubigny-sur-Nère;2000-07-13 02:00:00
54238;Gripport;2001-11-15 01:00:00
17104;Chevanceaux;2000-03-22 01:00:00
95205;Écouen;2001-03-02 01:00:00
57753;Wuisse;2001-02-19 01:00:00
42168;Pélussin;2000-05-25 02:00:00
05146;Saint-Julien-en-Beauchêne;2001-12-12 01:00:00
42051;La Chapelle-Villars;2001-05-29 02:00:00
17346;Saint-Hippolyte;2001-02-14 01:00:00
37105;Faye-la-Vineuse;2000-02-08 01:00:00
57087;Bisten-en-Lorraine;2001-03-13 01:00:00
54100;Brin-sur-Seille;2001-11-15 01:00:00
01006;Ambléon;2000-12-18 01:00:00
54114;Champey-sur-Moselle;2001-01-24 01:00:00
68089;Fellering;2001-04-09 02:00:00
11401;Tuchan;2001-11-09 01:00:00
66052;Codalet;2001-11-26 01:00:00
57258;Gréning;2001-06-13 02:00:00
93047;Montfermeil;2001-11-29 01:00:00
33394;Saint-Émilion;2001-02-06 01:00:00
37034;Braslou;2000-02-08 01:00:00
18273;Venesmes;2001-07-02 02:00:00
68171;Kruth;2001-04-09 02:00:00
05064;La Chapelle-en-Valgaudémar;2000-05-24 02:00:00
46313;Tauriac;2000-02-07 01:00:00
93048;Montreuil;2001-11-19 01:00:00
26083;Châteauneuf-de-Galaure;2000-07-10 02:00:00
68124;Hausgauen;2000-01-17 01:00:00
68309;Sierentz;2000-01-17 01:00:00
57568;Rémelfing;2001-07-17 02:00:00
68076;Durrenentzen;2000-01-17 01:00:00
11438;Villesiscle;2001-12-17 01:00:00
42130;Magneux-Haute-Rive;2000-05-25 02:00:00
01396;Sault-Brénaz;2001-06-22 02:00:00
54465;Roville-devant-Bayon;2001-11-15 01:00:00
68364;Westhalten;2000-01-17 01:00:00
68386;Zimmersheim;2000-01-17 01:00:00
26149;Hostun;2000-11-24 01:00:00
93045;Les Lilas;2001-11-29 01:00:00
68169;Kœstlach;2000-01-17 01:00:00
33007;Arbanats;2001-02-07 01:00:00
42031;Caloire;2000-05-25 02:00:00
68347;Vieux-Ferrette;2000-01-17 01:00:00
05151;Saint-Martin-de-Queyrières;2000-05-16 02:00:00
68174;Landser;2000-01-17 01:00:00
21109;Brion-sur-Ource;2001-07-17 02:00:00
26235;Pierrelatte;2000-09-15 02:00:00
38421;Saint-Martin-d'Hères;2001-06-22 02:00:00
57447;Marly;2001-07-12 02:00:00
03018;Bayet;2000-02-02 01:00:00
54222;Gerbéviller;2001-01-24 01:00:00
05023;Briançon;2000-05-16 02:00:00
33349;Quinsac;2001-02-07 01:00:00
68184;Liebsdorf;2000-01-17 01:00:00
05028;Chabestan;2000-12-11 01:00:00
46088;Douelle;2000-02-07 01:00:00
51392;Mutigny;2000-10-17 02:00:00
42237;Saint-Jean-Bonnefonds;2001-05-29 02:00:00
16287;Roullet-Saint-Estèphe;2001-02-14 01:00:00
61372;Saint-Céneri-le-Gérei;2000-10-30 01:00:00
65411;Sassis;2000-12-13 01:00:00
68313;Soppe-le-Bas;2000-01-17 01:00:00
18033;Bourges;2001-06-27 02:00:00
21519;Recey-sur-Ource;2001-07-17 02:00:00
26292;Saint-Auban-sur-l'Ouvèze;2000-07-28 02:00:00
11131;Val-du-Faby;2000-04-10 02:00:00
01262;Montluel;2001-06-22 02:00:00
84056;Jonquières;2000-06-30 02:00:00
83047;La Crau;2001-03-14 01:00:00
66002;Alénya;2000-03-27 02:00:00
17153;Esnandes;2001-05-07 02:00:00
68102;Geishouse;2000-01-17 01:00:00
68168;Knœringue;2000-01-17 01:00:00
57027;Arraincourt;2001-06-13 02:00:00
01064;Briord;2000-11-09 01:00:00
84077;Modène;2000-04-21 02:00:00
77487;Vaux-le-Pénil;2000-07-20 02:00:00
84130;Suzette;2000-02-01 01:00:00
95323;Jouy-le-Moutier;2000-02-22 01:00:00
17437;Talmont-sur-Gironde;2000-11-13 01:00:00
84055;Jonquerettes;2000-06-22 02:00:00
68187;Linsdorf;2000-01-17 01:00:00
93033;Gournay-sur-Marne;2000-07-18 02:00:00
09257;Sainte-Croix-Volvestre;2000-02-03 01:00:00
84027;Caderousse;2000-07-19 02:00:00
51192;Courthiézy;2000-07-12 02:00:00
18237;Sainte-Thorette;2001-10-22 02:00:00
03254;Saint-Pourçain-sur-Sioule;2000-02-04 01:00:00
60025;Attichy;2001-03-30 02:00:00
68298;Sainte-Marie-aux-Mines;2000-01-17 01:00:00
57338;Hottviller;2000-07-06 02:00:00
13047;Istres;2000-04-17 02:00:00
17155;Étaules;2001-01-15 01:00:00
05048;L'Épine;2001-05-15 02:00:00
68229;Murbach;2000-01-17 01:00:00
37140;Luzé;2000-02-08 01:00:00
68244;Obermorschwihr;2000-01-17 01:00:00
97217;Le Marin;2001-02-01 01:00:00
68379;Wolfgantzen;2000-01-17 01:00:00
54202;Fontenoy-sur-Moselle;2001-11-15 01:00:00
93046;Livry-Gargan;2001-11-19 01:00:00
05118;Val Buëch-Méouge;2000-12-11 01:00:00
77441;Samois-sur-Seine;2000-07-20 02:00:00
42124;Lupé;2001-05-29 02:00:00
37231;Saint-Paterne-Racan;2000-02-08 01:00:00
51609;Verneuil;2000-07-12 02:00:00
68196;Magny;2000-01-17 01:00:00
13058;Maussane-les-Alpilles;2000-10-06 02:00:00
17483;Yves;2001-02-14 01:00:00
05062;Le Glaizil;2001-05-14 02:00:00
51536;Sillery;2000-10-24 02:00:00
93039;L'Île-Saint-Denis;2001-11-19 01:00:00
05182;Villar-Loubière;2001-05-15 02:00:00
05050;Espinasses;2001-05-15 02:00:00
05119;Risoul;2000-05-16 02:00:00
89464;Villeneuve-sur-Yonne;2000-05-04 02:00:00
61499;Les Ventes-de-Bourse;2000-10-30 01:00:00
67167;Grendelbruch;2000-06-16 02:00:00
68370;Wildenstein;2001-05-29 02:00:00
97421;Salazie;2000-03-03 01:00:00
05053;Garde-Colombe;2000-12-11 01:00:00
42181;Régny;2001-05-29 02:00:00
26034;La Baume-d'Hostun;2000-09-11 02:00:00
68161;Katzenthal;2000-01-17 01:00:00
62196;La Calotterie;2000-12-26 01:00:00
05168;Sigoyer;2001-12-17 01:00:00
38426;Saint-Maximin;2000-07-11 02:00:00
68131;Heiwiller;2000-01-17 01:00:00
97205;Case-Pilote;2001-11-14 01:00:00
17207;Loix;2001-03-20 01:00:00
38440;Saint-Pierre-de-Bressieux;2001-06-22 02:00:00
09143;Illier-et-Laramade;2000-02-03 01:00:00
68072;Dietwiller;2000-01-17 01:00:00
97230;La Trinité;2001-02-01 01:00:00
42013;Bellegarde-en-Forez;2001-05-29 02:00:00
94055;Ormesson-sur-Marne;2001-07-13 02:00:00
63032;Beaumont;2001-12-18 01:00:00
57634;Saulny;2001-06-05 02:00:00
54292;Lamath;2001-01-24 01:00:00
54395;Nancy;2001-11-15 01:00:00
68101;Galfingue;2000-01-17 01:00:00
03193;Nassigny;2001-02-26 01:00:00
57687;Vallerange;2001-02-19 01:00:00
83137;Toulon;2001-03-14 01:00:00
42037;Chalain-d'Uzore;2001-05-29 02:00:00
61261;Le Ménil-Broût;2000-10-30 01:00:00
26171;Manas;2000-09-18 02:00:00
2B309;Santa-Maria-di-Lota;2001-06-08 02:00:00
57760;Zetting;2001-06-05 02:00:00
54109;Ceintrey;2001-01-24 01:00:00
77288;Melun;2000-07-20 02:00:00
68333;Tagsdorf;2000-01-17 01:00:00
77407;Saint-Fargeau-Ponthierry;2000-07-20 02:00:00
97228;Sainte-Marie;2001-02-01 01:00:00
57520;Obreck;2001-04-26 02:00:00
42052;Charlieu;2000-05-25 02:00:00
54096;Bréhain-la-Ville;2000-08-30 02:00:00
57713;Vieux-Lixheim;2001-02-19 01:00:00
17300;La Rochelle;2001-03-20 01:00:00
42176;Pouilly-les-Nonains;2001-05-29 02:00:00
68086;Falkwiller;2000-01-17 01:00:00
05079;Le Monêtier-les-Bains;2001-05-15 02:00:00
05068;Jarjayes;2000-12-11 01:00:00
68348;Vieux-Thann;2000-11-16 01:00:00
05149;Saint-Léger-les-Mélèzes;2001-12-12 01:00:00
03166;Mazerier;2000-02-03 01:00:00
68243;Oberlarg;2000-01-17 01:00:00
37035;Braye-sous-Faye;2000-02-08 01:00:00
68046;Bourbach-le-Haut;2000-01-17 01:00:00
93029;Drancy;2000-07-18 02:00:00
37165;Neuil;2000-02-08 01:00:00
83107;Roquebrune-sur-Argens;2000-05-10 02:00:00
57451;Marthille;2001-07-12 02:00:00
05052;Eygliers;2000-11-27 01:00:00
97218;Le Morne-Rouge;2001-02-01 01:00:00
01255;Montagnieu;2000-12-08 01:00:00
60323;Janville;2000-01-11 01:00:00
62100;Beaurainville;2000-12-26 01:00:00
51644;Vincelles;2000-07-12 02:00:00
54065;Bertrichamps;2001-01-24 01:00:00
68147;Hunawihr;2000-01-17 01:00:00
84124;Saumane-de-Vaucluse;2000-07-07 02:00:00
68327;Stetten;2000-01-17 01:00:00
94034;Fresnes;2000-12-29 01:00:00
