CODE MODELE;LIBELLE MODELE;CODE PROECEDURE;LIBELLE PROCEDURE;LIBELLE ORGANISME;BASSIN RISQUE;BASSINS HYDROGRAPHIQUES;COURS EAU;CODE INSEE REGION;NOM REGION;CODE INSEE DEPARTEMENT;NOM DEPARTEMENT;CODE INSEE COMMUNE;NOM COMMUNE;CODE RISQUE 1;LIBELLE RISQUE 1;CODE RISQUE 2;LIBELLE RISQUE 2;CODE RISQUE 2;LIBELLE RISQUE 3;PROCEDURE REVISANTE;CODES REVISES;PROCEDURE REVISEE;CODES REVISANTS;PRESCRIPTION;ENQUETE_PUBL_DEBUT;ENQUETE_PUBL_FIN;ANNEX_PLU;DEPRESCRIPTION;APPROBATION;ANNULATION;ABROGATION;LIBELLE ETAT;DATE ETAT;LIBELLE SOUS-ETAT;DATE SOUS-ETAT;DATE DERNIERE MISE A JOUR
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20170004;69 PPRT de Genay;Direction départementale des territoires;Genay;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69071;Curis-au-Mont-d'Or;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2011-10-11;2011-06-23;2011-06-23;;;2014-11-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2014-11-10
PPRT;Plan de Prévention des Risques Technologiques;73PREF20160026;PPRT-TRIMET;Préfecture;St Jean de Maurienne;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73320;Villargondran;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-31;2012-01-04;2012-02-04;;;2012-04-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;60DREAL20140001;STORENGY;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;60;OISE;60019;Antheuil-Portes;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-19;2014-10-06;2014-11-06;;;2014-12-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;PPRT_2023_0007;PPRT - AREVA NC - Usine W - Comurhex;Direction régionale de l'environnement, de l'aménagement et du logement;;;;;;26;DROME;26324;Saint-Paul-Trois-Châteaux;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-28;;;;;2014-09-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-14
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20140001;PPRT ST-JEAN-D'ILLAC;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33229;Lanton;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2011-12-30;;;;;2013-05-13;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;62DREAL20140006;PPRT STYROLUTION;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62573;Meurchin;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-24;2011-11-28;2011-12-28;;;2012-04-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20090004;PPRT - TOTAL Raffinage France 2014;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13026;Châteauneuf-les-Martigues;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;VRAI;13DDTM20210001;2009-04-10;2013-11-18;2013-12-20;;;2014-05-02;;2023-12-11;Caduque;2020-01-01;Abrogé;2020-01-01;2025-04-08
PPRT;Plan de Prévention des Risques Technologiques;75DRIEE_IF20090008;95 PPRT SMCA;Direction Régionale et Interdépartementale de l'Environnement et de l'Énergie d'Ile-de-France;;;;11;ILE-DE-FRANCE;95;VAL-D'OISE;95154;Chennevières-lès-Louvres;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-07-25;2009-10-22;2009-10-22;;;2010-01-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;02DDT20160003;STORENGY;Direction départementale des territoires;;;;32;HAUTS-DE-FRANCE;02;AISNE;02465;Marigny-en-Orxois;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-10-13;2012-12-17;2013-01-29;;;2013-04-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2012-04-13
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38388;Saint-Georges-de-Commiers;20;Risque technologique;21;Risque industriel;212;Effet de surpression;VRAI;38DDT20140002;FAUX;;2011-12-21;2014-09-08;2014-10-09;;;2015-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-21
PPRT;Plan de Prévention des Risques Technologiques;33DDTM20160001;PPRT AMBES NORD;Direction départementale des territoires et de la mer;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33262;Macau;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2016-12-28;;;;;2018-08-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;38DDT20130012;NOVASEP-FINORGA - Chasse/Rhône;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;69297;Ternay;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-08-02;2013-06-10;2013-07-12;2013-12-13;;2013-10-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140007;Rév. ARKEMA AREVA-CEZUS-Jarrie;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38200;Jarrie;20;Risque technologique;21;Risque industriel;212;Effet de surpression;VRAI;38DDT20140002;FAUX;;2011-12-21;2014-09-08;2014-10-09;;;2015-05-22;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-11-21
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20140010;PPRT - Butagaz [ Rognac ] 2016;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13081;Rognac;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-11-10;2016-03-07;2016-04-11;;;2016-06-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;59DDTM20130004;PPRT PPG SAULTAIN;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59557;Saultain;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-03-23;2011-09-26;2011-10-27;;;2011-12-13;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;73PREF20160030;PPRT-Lanxess;Préfecture;;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73252;Saint-Léger;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-03-18;2012-01-30;2012-03-01;;;2012-06-05;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090007;PPRT de TOTALGAZ  GOLBEY;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT de TOTALGAZ  GOLBEY;;;44;GRAND EST;88;VOSGES;88209;Golbey;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2007-10-30;2011-08-19;2011-09-19;;;2011-12-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DREAL20140005;Montville;Direction régionale de l'environnement, de l'aménagement et du logement;;;;28;NORMANDIE;76;SEINE-MARITIME;76402;Malaunay;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-12-22;2013-04-02;2013-05-02;;;2013-07-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DDTM20150003;ZIP Petit et Grand Quevilly;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;76;SEINE-MARITIME;76513;Quevillon;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2012-12-13;2017-09-20;2017-11-09;;;2018-01-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;40DREAL20130237;PPRT DRT Castets;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;40;LANDES;40075;Castets;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-02-10;2012-06-11;2012-07-26;;;2012-11-20;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20170010;69 PPRT de St Genis Laval;Direction départementale des territoires;St Genis Laval;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69043;Chaponost;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-08-31;2014-01-22;;;;2014-12-12;2017-05-11;;Caduque;2020-01-01;Annulé;2020-01-01;2024-05-31
PPRT;Plan de Prévention des Risques Technologiques;72DDT20100021;PPRT-Alsétex;Direction départementale des territoires;;;;52;PAYS DE LA LOIRE;72;SARTHE;72061;La Chapelle-d'Aligné;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-16;2012-09-17;2012-10-17;;;2013-07-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;83DREAL20140007;PPRT - Titanobel [ Mazaugues ] 2011;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;83;VAR;83108;La Roquebrussanne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-07-01;;;;;2011-07-01;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-15
PPRT;Plan de Prévention des Risques Technologiques;73PREF20160026;PPRT-TRIMET;Préfecture;St Jean de Maurienne;;;84;AUVERGNE-RHONE-ALPES;73;SAVOIE;73248;Saint-Jean-de-Maurienne;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-12-31;2012-01-04;2012-02-04;;;2012-04-11;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;69DREAL20170004;69 PPRT de Genay;Direction départementale des territoires;Genay;;;84;AUVERGNE-RHONE-ALPES;69;RHONE;69143;Neuville-sur-Saône;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2011-10-11;2011-06-23;2011-06-23;;;2014-11-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2014-11-10
PPRT;Plan de Prévention des Risques Technologiques;51DDT20140006;PPRT SNOI - L'Epine;Direction départementale des territoires;L'Epine;;;44;GRAND EST;51;MARNE;51231;L'Épine;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2013-10-28;;;;;2015-02-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;26DDT20120001;PPRT - NOVAPEX;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;26;DROME;26148;Hauterives;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-12-08;2013-12-13;2014-01-13;;;2014-04-02;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;64DREAL20150001;PPRT - MOURENX/PARDIES (Modification);Direction régionale de l'environnement, de l'aménagement et du logement;MOURENX/PARDIES;;;75;NOUVELLE-AQUITAINE;64;PYRENEES-ATLANTIQUES;64117;Bésingrand;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2011-02-08;;;;;2015-04-15;;;Opposable;2020-01-01;Approuvé;2020-01-01;2024-06-28
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140006;VENCOREX ISOCHEM - Pont-de-Claix;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38317;Le Pont-de-Claix;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2011-12-21;2018-03-23;2018-04-24;;;2018-06-27;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090002;PPRT CALAIRE CHIMIE;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62244;Coulogne;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2008-02-29;2011-09-27;2011-10-26;;;2011-12-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;91DDT20130004;PPRT SME et ISOCHEM;Direction départementale des territoires;;;;11;ILE-DE-FRANCE;91;ESSONNE;91579;Saint-Vrain;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-01-19;;;;;2014-09-19;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;38DDT20130011;STEPAN EUROPE - Voreppe;Direction départementale des territoires;Voreppe;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38565;Voreppe;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2011-05-31;2013-06-03;2013-07-03;2014-02-17;;2013-09-25;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;34DREAL20090002;PPRT - SYNGENTA;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT SYNGENTA;;;76;OCCITANIE;30;GARD;30185;Mus;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-12-17;;;;;2012-06-01;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;91DDT20130003;PPRT OM-Group;Direction départementale des territoires;;;;11;ILE-DE-FRANCE;91;ESSONNE;91540;Saint-Chéron;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-09-22;;;;;2012-07-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;76DREAL20150001;Saint-Pierre-lès-Elbeuf;Direction régionale de l'environnement, de l'aménagement et du logement;;;;28;NORMANDIE;76;SEINE-MARITIME;27322;La Haye-Malherbe;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-05-06;2014-02-24;2014-03-26;;;2014-06-03;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;80DREAL20090002;PPRT révisé AMIENS NORD;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT AMIENS NORD;;;32;HAUTS-DE-FRANCE;80;SOMME;80024;Argœuves;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;VRAI;80DREAL20140001;2008-09-03;;;;;2012-11-16;;2015-01-07;Caduque;2020-01-01;Abrogé;2020-01-01;2021-11-10
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140006;VENCOREX ISOCHEM - Pont-de-Claix;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38185;Grenoble;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2011-12-21;2018-03-23;2018-04-24;;;;2018-06-27;;Caduque;2020-01-01;Annulé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20090003;BASSENS AMBARES;Direction régionale de l'environnement, de l'aménagement et du logement;BASSENS AMBARES;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33434;Saint-Louis-de-Montferrand;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-12-22;;;;;2010-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;64DREAL20130260;PPRT MOURENX;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;64;PYRENEES-ATLANTIQUES;64431;Os-Marsillon;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-11-08;;;;;2012-06-14;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-06-11
PPRT;Plan de Prévention des Risques Technologiques;44DDTM20110005;PPRT TOTAL -ANTARGAZ - Donges;Direction départementale des territoires et de la mer;PPRT Donges;;;52;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;44052;Donges;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-01-12;;;;;2014-02-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140005;ROUSSILLON-SALAISE SUR SANNE;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38468;Salaise-sur-Sanne;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-04-06;2014-01-27;2014-02-28;;;2014-07-09;;;Opposable;2020-01-01;Approuvé;2020-01-01;2017-06-09
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090003;PPRT CRODA UNIQEMA;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;62;PAS-DE-CALAIS;62224;Chocques;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2007-05-23;;;;;2023-05-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090010;PPRT HUNTSMAN;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT HUNTSMAN;;;44;GRAND EST;55;MEUSE;55229;Han-sur-Meuse;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-12-10;;;;;2011-03-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;21DDT20130001;TITANOBEL;Direction départementale des territoires;Titanobel (21);;;27;BOURGOGNE-FRANCHE-COMTE;21;COTE-D'OR;21233;Drambon;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-08-07;2011-11-08;2011-12-09;;;2012-06-29;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-02
PPRT;Plan de Prévention des Risques Technologiques;51DREAL20090008;PPRT ELYSEE COSMETIQUES (62 62);Direction régionale de l'environnement, de l'aménagement et du logement;PPRT ELYSEE COSMETIQUES (62 62);;;44;GRAND EST;57;MOSELLE;57222;Folkling;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-05-04;2012-02-29;2012-03-30;;;2012-06-07;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;59DDTM20130006;PPRT ALCAN ALU DUNKERQUE;Direction départementale des territoires et de la mer;;;;32;HAUTS-DE-FRANCE;59;NORD;59273;Gravelines;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2010-03-05;2011-11-02;2011-12-05;2015-12-07;;2012-04-12;;;Opposable;2020-01-01;Approuvé;2020-01-01;2020-12-24
PPRT;Plan de Prévention des Risques Technologiques;13DREAL20090004;PPRT - TOTAL Raffinage France 2014;Direction régionale de l'environnement, de l'aménagement et du logement;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;;;93;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;13056;Martigues;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;VRAI;13DDTM20210001;2009-04-10;2013-11-18;2013-12-20;;;2014-05-02;;2023-12-11;Caduque;2020-01-01;Abrogé;2020-01-01;2025-04-08
PPRT;Plan de Prévention des Risques Technologiques;71DDT20090041;Aperam ;Direction départementale des territoires;Aperam (71);;;27;BOURGOGNE-FRANCHE-COMTE;71;SAONE-ET-LOIRE;71230;Gueugnon;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2009-07-17;;;;;2011-06-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-03-27
PPRT;Plan de Prévention des Risques Technologiques;33DREAL20130133;PPRT SAINT MEDARD;Direction régionale de l'environnement, de l'aménagement et du logement;;;;75;NOUVELLE-AQUITAINE;33;GIRONDE;33449;Saint-Médard-en-Jalles;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-12-15;;;;;2011-08-02;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;55DDT20210005;PPRT ROZELIER;Direction départementale des territoires;PPRT ROZELIER;;;44;GRAND EST;55;MEUSE;55492;Sommedieue;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2017-11-15;;;;;2023-07-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090004;PPRT EPV - ANTARGAZ;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;59;NORD;59589;Thiant;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-12-02;2011-05-16;2011-06-18;2012-12-19;;2011-08-23;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20090013;PPRT TITANOBEL OSTRICOURT;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;59;NORD;59592;Thumeries;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2008-05-23;2010-10-19;2010-11-19;2011-11-23;;2011-04-27;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-04
PPRT;Plan de Prévention des Risques Technologiques;35DREAL20090013;PPRT GUERBET;Direction régionale de l'environnement, de l'aménagement et du logement;Imagerie médicale;;;53;BRETAGNE;56;MORBIHAN;56098;Lanester;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2009-03-04;2012-09-17;2012-10-19;;;2012-12-21;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;83DREAL20140146;PPRT - Site militaire [ Tourris ] 2014;Direction régionale de l'environnement, de l'aménagement et du logement;;;;93;PROVENCE-ALPES-COTE D'AZUR;83;VAR;83103;Le Revest-les-Eaux;20;Risque technologique;21;Risque industriel;214;Effet de projection;FAUX;;FAUX;;2012-03-22;;;;;2014-03-06;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-15
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140006;VENCOREX ISOCHEM - Pont-de-Claix;Direction départementale des territoires;;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38111;Claix;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2011-12-21;2018-03-23;2018-04-24;;;2018-06-27;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-11
PPRT;Plan de Prévention des Risques Technologiques;22DDTM20110003;PPRT SPD;Direction départementale des territoires et de la mer;;;;53;BRETAGNE;22;COTES-D'ARMOR;22215;Ploufragan;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2008-12-11;;;;;2010-11-10;;2021-03-17;Caduque;2020-01-01;Abrogé;2020-01-01;2024-06-27
PPRT;Plan de Prévention des Risques Technologiques;59DREAL20140001;PPRT Zone Industrialo-Portuaire;Direction régionale de l'environnement, de l'aménagement et du logement;;;;32;HAUTS-DE-FRANCE;59;NORD;59183;Dunkerque;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2009-02-20;2015-10-06;2015-11-06;;;2015-12-28;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;38DDT20140009;ADISSEO TOURMALINE-St-Clair-Rhôn;Direction départementale des territoires;38 et 69;;;84;AUVERGNE-RHONE-ALPES;38;ISERE;38448;Saint-Prim;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2012-02-09;2018-04-24;2018-05-24;;;2018-07-18;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-10
PPRT;Plan de Prévention des Risques Technologiques;76DDTM20150005;ZIP Le Havre;Direction départementale des territoires et de la mer;;;;28;NORMANDIE;76;SEINE-MARITIME;76341;Harfleur;20;Risque technologique;21;Risque industriel;211;Effet thermique;FAUX;;FAUX;;2010-02-17;2016-05-26;2016-07-12;;;2016-10-17;;;Opposable;2020-01-01;Approuvé;2020-01-01;2019-09-09
PPRT;Plan de Prévention des Risques Technologiques;68DREAL20140003; 68 PPRT BIMA;Direction régionale de l'environnement, de l'aménagement et du logement; 68 PPRT BIMA;;;44;GRAND EST;68;HAUT-RHIN;68342;Uffholtz;20;Risque technologique;21;Risque industriel;213;Effet toxique;FAUX;;FAUX;;2010-12-20;;;;;2015-03-30;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
PPRT;Plan de Prévention des Risques Technologiques;31DREAL20150001;PPRT - ESSO modifié;Direction régionale de l'environnement, de l'aménagement et du logement;TOULOUSE;;;76;OCCITANIE;31;HAUTE-GARONNE;31555;Toulouse;20;Risque technologique;21;Risque industriel;212;Effet de surpression;FAUX;;FAUX;;2024-04-04;;;;;2024-10-10;;;Opposable;2020-01-01;Approuvé;2020-01-01;2025-04-09
