event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_204_A0_000002_A_000003_lat_04351_lon_00462_size_0016,WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_204_A0_000002_A_000003_lat_04351_lon_00462_size_0016.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_204_A0_000002_A_000003_lat_04351_lon_00462_size_0016.tif,2019,2019-08-05,2019-08-12,7,204,2,3,4351,462,16,FR,France,450.0,7898,3159200.0,5
WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071,WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,2019,2019-08-05,2019-08-12,7,205,1,1,4662,2080,71,HU,Magyarország,48.0,2978,1191200.0,14
WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071,WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,2019,2019-08-05,2019-08-12,7,205,1,1,4662,2080,71,RO,România,31.0,93,37200.0,2
WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071,WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-12_duration_7_days_cluster_205_A0_000001_A_000001_lat_04662_lon_02080_size_0071.tif,2019,2019-08-05,2019-08-12,7,205,1,1,4662,2080,71,RS,Srbija/Сpбија,40.0,712,284800.0,3
WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_201_A0_000024_A_000034_lat_03939_lon_-0329_size_0009,WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_201_A0_000024_A_000034_lat_03939_lon_-0329_size_0009.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_201_A0_000024_A_000034_lat_03939_lon_-0329_size_0009.tif,2019,2019-08-05,2019-08-19,14,201,24,34,3939,-329,9,ES,España,305.0,85759,34303600.0,23
WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_203_A0_000016_A_000018_lat_05446_lon_-0499_size_0059,WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_203_A0_000016_A_000018_lat_05446_lon_-0499_size_0059.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-05---2019-08-19_duration_14_days_cluster_203_A0_000016_A_000018_lat_05446_lon_-0499_size_0059.tif,2019,2019-08-05,2019-08-19,14,203,16,18,5446,-499,59,IE,Éire/Ireland,48.0,230,92000.0,1
WD_MERGE_2019-08-12---2019-08-19_duration_7_days_cluster_210_A0_000002_A_000003_lat_04945_lon_00219_size_0047,WD_MERGE_2019-08-12---2019-08-19_duration_7_days_cluster_210_A0_000002_A_000003_lat_04945_lon_00219_size_0047.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-12---2019-08-19_duration_7_days_cluster_210_A0_000002_A_000003_lat_04945_lon_00219_size_0047.tif,2019,2019-08-12,2019-08-19,7,210,2,3,4945,219,47,FR,France,1017.0,9008,3603200.0,38
WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089,WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089.tif,2019,2019-08-12,2019-09-09,28,212,123,173,6751,1755,89,NO,Norge,26782.0,123763,49505200.0,15
WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089,WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-12---2019-09-09_duration_28_days_cluster_212_A0_000123_A_000173_lat_06751_lon_01755_size_0089.tif,2019,2019-08-12,2019-09-09,28,212,123,173,6751,1755,89,SE,Sverige,19346.0,311323,124529200.0,5
WD_MERGE_2019-08-12---2019-09-16_duration_28_days_cluster_209_A0_000054_A_000078_lat_06541_lon_-1777_size_0126,WD_MERGE_2019-08-12---2019-09-16_duration_28_days_cluster_209_A0_000054_A_000078_lat_06541_lon_-1777_size_0126.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-12---2019-09-16_duration_28_days_cluster_209_A0_000054_A_000078_lat_06541_lon_-1777_size_0126.tif,2019,2019-08-12,2019-09-16,28,209,54,78,6541,-1777,126,IS,Ísland,12547.0,180983,72393200.0,24
WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170,WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170.tif,2019,2019-08-19,2019-08-26,7,215,14,17,5117,111,170,BE,Belgique/België,697.0,2295,918000.0,8
WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170,WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-08-26_duration_7_days_cluster_215_A0_000014_A_000017_lat_05117_lon_00111_size_0170.tif,2019,2019-08-19,2019-08-26,7,215,14,17,5117,111,170,NL,Nederland,982.0,12631,5052400.0,18
WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012,WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,2019,2019-08-19,2019-09-02,14,217,15,17,5638,2096,12,LT,Lietuva,255.0,10236,4094400.0,4
WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012,WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,2019,2019-08-19,2019-09-02,14,217,15,17,5638,2096,12,LV,Latvija,284.0,29071,11628400.0,2
WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012,WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-09-02_duration_14_days_cluster_217_A0_000015_A_000017_lat_05638_lon_02096_size_0012.tif,2019,2019-08-19,2019-09-02,14,217,15,17,5638,2096,12,SE,Sverige,232.0,3323,1329200.0,2
WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250,WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250.tif,2019,2019-08-19,2019-09-09,21,214,67,100,3894,-700,250,ES,España,528.0,66196,26478400.0,23
WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250,WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-08-19---2019-09-09_duration_21_days_cluster_214_A0_000067_A_000100_lat_03894_lon_-0700_size_0250.tif,2019,2019-08-19,2019-09-09,21,214,67,100,3894,-700,250,PT,Portugal,610.0,129554,51821600.0,33
WD_MERGE_2019-09-02---2019-09-09_duration_7_days_cluster_222_A0_000004_A_000005_lat_04779_lon_-0350_size_0074,WD_MERGE_2019-09-02---2019-09-09_duration_7_days_cluster_222_A0_000004_A_000005_lat_04779_lon_-0350_size_0074.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-09-09_duration_7_days_cluster_222_A0_000004_A_000005_lat_04779_lon_-0350_size_0074.tif,2019,2019-09-02,2019-09-09,7,222,4,5,4779,-350,74,FR,France,824.0,2521,1008400.0,48
WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512,WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,2019,2019-09-02,2019-11-04,56,345,536,842,6398,1601,512,EE,Eesti,243.0,38668,15467200.0,24
WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512,WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,2019,2019-09-02,2019-11-04,56,345,536,842,6398,1601,512,FI,Suomi/Finland,507.0,229532,91812800.0,33
WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512,WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,2019,2019-09-02,2019-11-04,56,345,536,842,6398,1601,512,LV,Latvija,83.0,4731,1892400.0,7
WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512,WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,2019,2019-09-02,2019-11-04,56,345,536,842,6398,1601,512,NO,Norge,18644.0,1135088,454035200.0,128
WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512,WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-02---2019-11-04_duration_56_days_cluster_345_A0_000536_A_000842_lat_06398_lon_01601_size_0512.tif,2019,2019-09-02,2019-11-04,56,345,536,842,6398,1601,512,SE,Sverige,4692.0,485392,194156800.0,46
WD_MERGE_2019-09-09---2019-09-23_duration_14_days_cluster_228_A0_000009_A_000012_lat_06538_lon_-1558_size_0047,WD_MERGE_2019-09-09---2019-09-23_duration_14_days_cluster_228_A0_000009_A_000012_lat_06538_lon_-1558_size_0047.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-09---2019-09-23_duration_14_days_cluster_228_A0_000009_A_000012_lat_06538_lon_-1558_size_0047.tif,2019,2019-09-09,2019-09-23,14,228,9,12,6538,-1558,47,IS,Ísland,3404.0,31582,12632800.0,7
WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108,WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108.tif,2019,2019-09-16,2019-09-23,7,235,14,17,5028,1037,108,DE,Deutschland,764.0,41675,16670000.0,114
WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108,WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-16---2019-09-23_duration_7_days_cluster_235_A0_000014_A_000017_lat_05028_lon_01037_size_0108.tif,2019,2019-09-16,2019-09-23,7,235,14,17,5028,1037,108,FR,France,362.0,1093,437200.0,7
WD_MERGE_2019-09-23---2019-10-07_duration_14_days_cluster_239_A0_000009_A_000012_lat_06514_lon_-2230_size_0034,WD_MERGE_2019-09-23---2019-10-07_duration_14_days_cluster_239_A0_000009_A_000012_lat_06514_lon_-2230_size_0034.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-23---2019-10-07_duration_14_days_cluster_239_A0_000009_A_000012_lat_06514_lon_-2230_size_0034.tif,2019,2019-09-23,2019-10-07,14,239,9,12,6514,-2230,34,IS,Ísland,1875.0,19925,7970000.0,16
WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186,WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186.tif,2019,2019-09-23,2019-10-21,28,346,296,373,5307,-336,186,FR,France,848.0,6743,2697200.0,39
WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186,WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-23---2019-10-21_duration_28_days_cluster_346_A0_000296_A_000373_lat_05307_lon_-0336_size_0186.tif,2019,2019-09-23,2019-10-21,28,346,296,373,5307,-336,186,IE,Éire/Ireland,1156.0,202125,80850000.0,59
WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_247_A0_000029_A_000045_lat_04072_lon_-0866_size_0004,WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_247_A0_000029_A_000045_lat_04072_lon_-0866_size_0004.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_247_A0_000029_A_000045_lat_04072_lon_-0866_size_0004.tif,2019,2019-09-30,2019-10-07,7,247,29,45,4072,-866,4,PT,Portugal,611.0,100902,40360800.0,18
WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_249_A0_000003_A_000004_lat_05153_lon_01693_size_0005,WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_249_A0_000003_A_000004_lat_05153_lon_01693_size_0005.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_249_A0_000003_A_000004_lat_05153_lon_01693_size_0005.tif,2019,2019-09-30,2019-10-07,7,249,3,4,5153,1693,5,PL,Polska,266.0,11124,4449600.0,9
WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_250_A0_000006_A_000008_lat_06259_lon_01640_size_0036,WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_250_A0_000006_A_000008_lat_06259_lon_01640_size_0036.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-10-07_duration_7_days_cluster_250_A0_000006_A_000008_lat_06259_lon_01640_size_0036.tif,2019,2019-09-30,2019-10-07,7,250,6,8,6259,1640,36,SE,Sverige,1969.0,21851,8740400.0,10
WD_MERGE_2019-09-30---2019-10-14_duration_14_days_cluster_248_A0_000005_A_000007_lat_06557_lon_-1535_size_0025,WD_MERGE_2019-09-30---2019-10-14_duration_14_days_cluster_248_A0_000005_A_000007_lat_06557_lon_-1535_size_0025.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-10-14_duration_14_days_cluster_248_A0_000005_A_000007_lat_06557_lon_-1535_size_0025.tif,2019,2019-09-30,2019-10-14,14,248,5,7,6557,-1535,25,IS,Ísland,3062.0,16618,6647200.0,6
WD_MERGE_2019-09-30---2019-11-04_duration_35_days_cluster_252_A0_000045_A_000058_lat_05110_lon_02380_size_0150,WD_MERGE_2019-09-30---2019-11-04_duration_35_days_cluster_252_A0_000045_A_000058_lat_05110_lon_02380_size_0150.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-04_duration_35_days_cluster_252_A0_000045_A_000058_lat_05110_lon_02380_size_0150.tif,2019,2019-09-30,2019-11-04,35,252,45,58,5110,2380,150,PL,Polska,249.0,56532,22612800.0,54
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DE,Deutschland,509.0,75557,30222800.0,118
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,DK,Danmark,882.0,183340,73336000.0,57
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,EE,Eesti,381.0,118787,47514800.0,23
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,FI,Suomi/Finland,10.0,1,400.0,1
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,NO,Norge,10793.0,304950,121980000.0,59
WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408,WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-09-30---2019-11-18_duration_49_days_cluster_347_A0_000245_A_000318_lat_05850_lon_01237_size_0408.tif,2019,2019-09-30,2019-11-18,49,347,245,318,5850,1237,408,SE,Sverige,1656.0,104109,41643600.0,36
WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007,WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-10-14_duration_7_days_cluster_257_A0_000009_A_000012_lat_05305_lon_01962_size_0007.tif,2019,2019-10-07,2019-10-14,7,257,9,12,5305,1962,7,PL,Polska,251.0,31039,12415600.0,14
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,BE,Belgique/België,652.0,2781,1112400.0,5
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,ES,España,1575.0,271686,108674400.0,49
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,FR,France,1700.0,724709,289883600.0,621
WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367,WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2019\WD_MERGE_2019-10-07---2019-12-02_duration_42_days_cluster_348_A0_000880_A_001045_lat_04970_lon_-0128_size_0367.tif,2019,2019-10-07,2019-12-02,42,348,880,1045,4970,-128,367,IE,Éire/Ireland,2088.0,182471,72988400.0,75
