jrc_event_id,gaspar_event_uid,cod_nat_catnat,jrc_start_date,jrc_end_date,gaspar_start_date,gaspar_end_date,matched_departments,exact_date_department_matches,start_end_window_unit_matches,cross_start_end_window_unit_matches,expanded_interval_overlap_unit_matches,mean_abs_start_diff_days,mean_abs_end_diff_days,mean_total_abs_date_diff_days,min_total_abs_date_diff_days,max_interval_overlap_days,jrc_event_start_date,jrc_event_end_date,jrc_total_communes,jrc_total_nuts3,jrc_total_departments,gaspar_event_start_date,gaspar_event_end_date,gaspar_total_communes,gaspar_total_departments,jrc_match_share,gaspar_match_share,jrc_match_rank,reciprocal_best_match
WD_MERGE_2016-05-30---2016-06-13_duration_14_days_cluster_111_A0_000021_A_000026_lat_04738_lon_00255_size_0147,INTE1620877A__20160530__20160530,INTE1620877A,2016-05-30,2016-06-13,2016-05-30,2016-05-30,2,0,0,0,2,0.0,14.0,14.0,14,1,2016-05-30,2016-06-13,207,13,13,2016-05-30,2016-05-30,9,7,0.15384615384615385,0.2857142857142857,12,False
WD_MERGE_2016-05-30---2016-06-13_duration_14_days_cluster_111_A0_000021_A_000026_lat_04738_lon_00255_size_0147,INTE1625246A__20160607__20160607,INTE1625246A,2016-05-30,2016-06-13,2016-06-07,2016-06-07,2,0,0,0,2,8.0,6.0,14.0,14,1,2016-05-30,2016-06-13,207,13,13,2016-06-07,2016-06-07,48,8,0.15384615384615385,0.25,13,False
WD_MERGE_2016-05-30---2016-06-13_duration_14_days_cluster_111_A0_000021_A_000026_lat_04738_lon_00255_size_0147,INTE1620877A__20160528__20160528,INTE1620877A,2016-05-30,2016-06-13,2016-05-28,2016-05-28,2,0,0,0,2,2.0,16.0,18.0,18,0,2016-05-30,2016-06-13,207,13,13,2016-05-28,2016-05-28,45,15,0.15384615384615385,0.13333333333333333,14,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180609__20180610,INTE1820387A,2018-06-04,2018-06-18,2018-06-09,2018-06-10,2,0,0,0,2,5.0,8.0,13.0,13,2,2018-06-04,2018-06-18,214,14,14,2018-06-09,2018-06-10,7,2,0.14285714285714285,1.0,19,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1818802A__20180603__20180603,INTE1818802A,2018-06-04,2018-06-18,2018-06-03,2018-06-03,2,0,0,0,2,1.0,15.0,16.0,16,0,2018-06-04,2018-06-18,214,14,14,2018-06-03,2018-06-03,4,2,0.14285714285714285,1.0,20,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180609__20180611,INTE1820387A,2018-06-04,2018-06-18,2018-06-09,2018-06-11,2,0,2,0,2,5.0,7.0,12.0,12,3,2018-06-04,2018-06-18,214,14,14,2018-06-09,2018-06-11,41,3,0.14285714285714285,0.6666666666666666,21,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180608__20180608,INTE1820387A,2018-06-04,2018-06-18,2018-06-08,2018-06-08,2,0,0,0,2,4.0,10.0,14.0,14,1,2018-06-04,2018-06-18,214,14,14,2018-06-08,2018-06-08,6,3,0.14285714285714285,0.6666666666666666,22,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180603__20180604,INTE1820387A,2018-06-04,2018-06-18,2018-06-03,2018-06-04,2,0,0,0,2,1.0,14.0,15.0,15,1,2018-06-04,2018-06-18,214,14,14,2018-06-03,2018-06-04,9,3,0.14285714285714285,0.6666666666666666,23,False
WD_MERGE_2024-05-13---2024-05-20_duration_7_days_cluster_070_A0_000052_A_000061_lat_04719_lon_00110_size_0066,INTE2424582A__20240522__20240522,INTE2424582A,2024-05-13,2024-05-20,2024-05-22,2024-05-22,2,0,0,0,2,9.0,2.0,11.0,11,0,2024-05-13,2024-05-20,212,14,14,2024-05-22,2024-05-22,4,4,0.14285714285714285,0.5,1,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1828404A__20180611__20180611,INTE1828404A,2018-06-04,2018-06-18,2018-06-11,2018-06-11,2,0,2,2,2,7.0,7.0,14.0,14,1,2018-06-04,2018-06-18,214,14,14,2018-06-11,2018-06-11,4,4,0.14285714285714285,0.5,24,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180610__20180612,INTE1820387A,2018-06-04,2018-06-18,2018-06-10,2018-06-12,2,0,2,0,2,6.0,6.0,12.0,12,3,2018-06-04,2018-06-18,214,14,14,2018-06-10,2018-06-12,9,5,0.14285714285714285,0.4,25,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180604__20180605,INTE1820387A,2018-06-04,2018-06-18,2018-06-04,2018-06-05,2,0,0,0,2,0.0,13.0,13.0,13,2,2018-06-04,2018-06-18,214,14,14,2018-06-04,2018-06-05,13,5,0.14285714285714285,0.4,26,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180610__20180611,INTE1820387A,2018-06-04,2018-06-18,2018-06-10,2018-06-11,2,0,2,0,2,6.0,7.0,13.0,13,2,2018-06-04,2018-06-18,214,14,14,2018-06-10,2018-06-11,13,5,0.14285714285714285,0.4,27,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1826529A__20180611__20180612,INTE1826529A,2018-06-04,2018-06-18,2018-06-11,2018-06-12,2,0,2,0,2,7.0,6.0,13.0,13,2,2018-06-04,2018-06-18,214,14,14,2018-06-11,2018-06-12,6,5,0.14285714285714285,0.4,28,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180528__20180529,INTE1820387A,2018-06-04,2018-06-18,2018-05-28,2018-05-29,2,0,0,0,2,7.0,20.0,27.0,27,0,2018-06-04,2018-06-18,214,14,14,2018-05-28,2018-05-29,8,5,0.14285714285714285,0.4,29,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180612__20180613,INTE1820387A,2018-06-04,2018-06-18,2018-06-12,2018-06-13,2,0,0,0,2,8.0,5.0,13.0,13,2,2018-06-04,2018-06-18,214,14,14,2018-06-12,2018-06-13,60,7,0.14285714285714285,0.2857142857142857,30,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1824833A__20180528__20180528,INTE1824833A,2018-06-04,2018-06-18,2018-05-28,2018-05-28,2,0,0,0,2,7.0,21.0,28.0,28,0,2018-06-04,2018-06-18,214,14,14,2018-05-28,2018-05-28,13,7,0.14285714285714285,0.2857142857142857,31,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1824833A__20180603__20180603,INTE1824833A,2018-06-04,2018-06-18,2018-06-03,2018-06-03,2,0,0,0,2,1.0,15.0,16.0,16,0,2018-06-04,2018-06-18,214,14,14,2018-06-03,2018-06-03,18,9,0.14285714285714285,0.2222222222222222,32,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1820387A__20180605__20180605,INTE1820387A,2018-06-04,2018-06-18,2018-06-05,2018-06-05,2,0,0,0,2,1.0,13.0,14.0,14,1,2018-06-04,2018-06-18,214,14,14,2018-06-05,2018-06-05,22,10,0.14285714285714285,0.2,33,False
WD_MERGE_2018-06-04---2018-06-18_duration_14_days_cluster_098_A0_000042_A_000061_lat_04818_lon_-0084_size_0084,INTE1824833A__20180610__20180610,INTE1824833A,2018-06-04,2018-06-18,2018-06-10,2018-06-10,2,0,0,0,2,6.0,8.0,14.0,14,1,2018-06-04,2018-06-18,214,14,14,2018-06-10,2018-06-10,46,12,0.14285714285714285,0.16666666666666666,34,False
