event_id,year,start_date,end_date,duration_days,cluster_id,n_tiles,n_tiles_processed,event_path,n_communes,communes,n_candidates_tested,n_overlap_skipped
2023-10-09---2023-11-27_cluster_346,2023,2023-10-09,2023-11-27,35,346,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-09---2023-11-27_duration_35_days_cluster_346_A0_001489_A_001868_lat_04874_lon_00161_size_0346.tif,215,Abaucourt; Aboncourt-sur-Seille; Aingeville; Aire; Airel; Ambly-Fleury; Ambly-sur-Meuse; Amigny-Rouy; Anais; Ancemont; Appeville; Arques; Athis; Aulnay-sur-Marne; Aulnois-sur-Seille; Auvers; Bannoncourt; Bantanges; Batz-sur-Mer; Baudrecourt; Belleray; Belleville-sur-Meuse; Bettange; Beuvrequen; Beuzeville-la-Bastille; Bey-sur-Seille; Blacy; Bouquemont; Boutteville; Breuvannes-en-Bassigny; Bricqueville; Brieulles-sur-Meuse; Brives-sur-Charente; Brixey-aux-Chanoines; Brécy-Brières; Brétigny; Bussac-sur-Charente; Bénaménil; Candresse; Carentan-les-Marais; Champdolent; Champneuville; Charny-sur-Meuse; Chauvoncourt; Cherville; Chouilly; Châteauneuf-sur-Charente; Chérigné; Colombiers; Colombières; Commercy; Concevreux; Conflandey; Cormicy; Courcelles-Chaussy; Courcoury; Créances; Dannevoux; Dax; Deuillet; Dieue-sur-Meuse; Domsure; Doncourt-sur-Meuse; Drincham; Duzey; Ebersmunster; Fignévelle; Fleurey-lès-Faverney; Fontcouverte; Frémery; Fréménil; Geay; Gigny-sur-Saône; Gimeux; Giraumont; Givry; Glanon; Gorges; Graignes-Mesnil-Angot; Grues; Hagécourt; Hampigny; Hazembourg; Herzeele; Hilsenheim; Hinsingen; Holling; Houlle; Houtkerque; Insming; Jallerange; Jouvençon; Jâlons; L'Aiguillon-la-Presqu'île; La Chapelle; La Ferté-sur-Chiers; La Jard; La Neuveville-sous-Châtenois; La Neuville-à-Maire; La Ronde; Lacrost; Le Mung; Le Planois; Les Gonds; Les Monthairons; Les Peintures; Les Petites-Armoises; Lesparre-Médoc; Liesville-sur-Douve; Lucy; Luzy-Saint-Martin; Létricourt; Magneville; Maizeroy; Maizey; Mandeville-en-Bessin; Marnay; Marre; Matougues; Maxey-sur-Vaise; Merpins; Miribel; Mont-devant-Sassey; Mont-lès-Seurre; Montlebon; Morelmaison; Morville-sur-Seille; Muttersholtz; Méautis; Nielles-lès-Calais; Oiry; Orist; Ormes; Ougney; Pagney; Parfondrupt; Perrigny-sur-l'Ognon; Pey; Picauville; Pommérieux; Pont-Hébert; Port-d'Envaux; Port-sur-Seille; Pouan-les-Vallées; Prévocourt; Puxe; Rances; Rancy; Raville-sur-Sânon; Regnéville-sur-Meuse; Remilly Les Marais; Remilly-Aillicourt; Reviers; Reyssouze; Rigny-la-Salle; Rilly-sur-Aisne; Rossfeld; Rouffiac; Rouvrois-sur-Meuse; Saint-André-de-Bohon; Saint-Baraing; Saint-Denis-du-Payré; Saint-Estèphe; Saint-Floris; Saint-Fromond; Saint-Germain-sur-Meuse; Saint-Jean-de-Daye; Saint-Jean-de-Liversay; Saint-Malo-de-Guersac; Saint-Martin-d'Aubigny; Saint-Nizier-le-Bouchoux; Saint-Omer; Saint-Sever-de-Saintonge; Saint-Sulpice-et-Cameyrac; Saint-Tricat; Saint-Vaize; Sainte-Colombe; Salignac-sur-Charente; Sanry-sur-Nied; Sassey-sur-Meuse; Sens-sur-Seille; Sepvigny; Servais; Servon-Melzicourt; Seveux-Motey; Siest; Sinceny; Songy; Sornay; Tercis-les-Bains; Thervay; Tilly-sur-Meuse; Tournus; Tribehou; Trignac; Trévières; Vadonville; Vahl-lès-Bénestroff; Vandy; Varenguebec; Varesnes; Vecqueville; Velet; Vellexon-Queutrey-et-Vaudey; Verrières; Vigneul-sous-Montmédy; Villers-devant-Mouzon; Vitreux; Void-Vacon; Wimille; Woimbey; Yzosse; Éblange; Écouflant; Épannes,34746,0
2023-10-16---2023-10-23_cluster_283,2023,2023-10-16,2023-10-23,7,283,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-16---2023-10-23_duration_7_days_cluster_283_A0_000003_A_000003_lat_04875_lon_-0367_size_0011.tif,0,,752,264
2023-10-16---2023-10-23_cluster_285,2023,2023-10-16,2023-10-23,7,285,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-16---2023-10-23_duration_7_days_cluster_285_A0_000002_A_000004_lat_04080_lon_04332_size_0021.tif,0,,0,0
2023-10-16---2023-11-13_cluster_284,2023,2023-10-16,2023-11-13,28,284,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-16---2023-11-13_duration_28_days_cluster_284_A0_000141_A_000190_lat_04537_lon_01363_size_0211.tif,1,Montlebon,2920,2999
2023-10-30---2023-12-04_cluster_348,2023,2023-10-30,2023-12-04,35,348,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-10-30---2023-12-04_duration_35_days_cluster_348_A0_000546_A_000695_lat_05657_lon_01255_size_0454.tif,0,,1235,9018
2023-11-06---2023-11-13_cluster_292,2023,2023-11-06,2023-11-13,7,292,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2023-11-13_duration_7_days_cluster_292_A0_000001_A_000001_lat_03478_lon_01126_size_0002.tif,0,,0,0
2023-11-06---2023-11-13_cluster_293,2023,2023-11-06,2023-11-13,7,293,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2023-11-13_duration_7_days_cluster_293_A0_000003_A_000003_lat_05139_lon_01707_size_0079.tif,0,,0,0
2023-11-06---2023-11-13_cluster_294,2023,2023-11-06,2023-11-13,7,294,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2023-11-13_duration_7_days_cluster_294_A0_000023_A_000028_lat_04821_lon_02009_size_0055.tif,0,,0,0
2023-11-06---2023-11-13_cluster_295,2023,2023-11-06,2023-11-13,7,295,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2023-11-13_duration_7_days_cluster_295_A0_000011_A_000013_lat_06474_lon_02646_size_0030.tif,0,,0,0
2023-11-06---2024-01-01_cluster_352,2023,2023-11-06,2024-01-01,56,352,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2024-01-01_duration_56_days_cluster_352_A0_000246_A_000287_lat_04014_lon_-0426_size_0411.tif,2,Pey; Saint-Chamassy,5529,2702
2023-11-06---2024-01-01_cluster_353,2023,2023-11-06,2024-01-01,56,353,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-06---2024-01-01_duration_56_days_cluster_353_A0_000164_A_000191_lat_04534_lon_03767_size_0100.tif,0,,0,0
2023-11-27---2023-12-04_cluster_305,2023,2023-11-27,2023-12-04,7,305,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-04_duration_7_days_cluster_305_A0_000001_A_000002_lat_05467_lon_-0845_size_0033.tif,0,,0,0
2023-11-27---2023-12-04_cluster_306,2023,2023-11-27,2023-12-04,7,306,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-04_duration_7_days_cluster_306_A0_000019_A_000024_lat_04394_lon_01701_size_0024.tif,0,,0,0
2023-11-27---2023-12-04_cluster_307,2023,2023-11-27,2023-12-04,7,307,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-04_duration_7_days_cluster_307_A0_000002_A_000002_lat_03954_lon_03357_size_0086.tif,0,,0,0
2023-11-27---2023-12-25_cluster_355,2023,2023-11-27,2023-12-25,28,355,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2023-12-25_duration_28_days_cluster_355_A0_001153_A_001442_lat_04922_lon_00020_size_0374.tif,133,Airel; Anais; Angers; Appeville; Athis; Auvers; Bantanges; Besné; Beuzeville-la-Bastille; Boutteville; Breuvannes-en-Bassigny; Brienne; Briollay; Brives-sur-Charente; Brixey-aux-Chanoines; Bucey-lès-Traves; Bussac-sur-Charente; Carentan-les-Marais; Champdolent; Chantes; Charette-Varennes; Chassey-lès-Scey; Chavéria; Châteauneuf-sur-Charente; Colombiers; Colombières; Courcoury; Cressin-Rochefort; Créances; Davrey; Dissay-sous-Courcillon; Domsure; Donges; Fontcouverte; Fretterans; Frontenard; Geay; Gevigney-et-Mercey; Gigny-sur-Saône; Gimeux; Glanon; Graignes-Mesnil-Angot; Jouvençon; La Bretenière; La Chapelle; La Chapelle-Naude; La Gripperie-Saint-Symphorien; La Jard; La Ronde; Lacrost; Lamarche-sur-Saône; Le Mung; Le Planois; Lechâtelet; Les Gonds; Les Peintures; Liesville-sur-Douve; Longepierre; Lupsault; Machecoul-Saint-Même; Marnay; Matougues; Maxey-sur-Vaise; Merpins; Miniac-Morvan; Miribel; Mogneneins; Mont-lès-Seurre; Montaron; Mozé-sur-Louet; Méautis; Navilly; Nersac; Ormes; Pagney; Pagny-la-Ville; Pagny-le-Château; Parcoul-Chenaud; Pollieu; Pont-Hébert; Pontoux; Port-Saint-Père; Port-d'Envaux; Rancy; Remilly Les Marais; Reyssouze; Romegoux; Rosières-sur-Mance; Rouffiac; Saint-André-de-Bohon; Saint-Cyr; Saint-Denis-du-Payré; Saint-Fromond; Saint-Gervais-en-Vallière; Saint-Lumine-de-Coutais; Saint-Malo-de-Guersac; Saint-Mars-de-Coutais; Saint-Martial-d'Artenset; Saint-Médard; Saint-Médard-de-Guizières; Saint-Médard-de-Mussidan; Saint-Nizier-le-Bouchoux; Saint-Philbert-de-Grand-Lieu; Saint-Seine-sur-Vingeanne; Saint-Sever-de-Saintonge; Saint-Vaize; Sainte-Colombe; Salignac-sur-Charente; Saunières; Sens-sur-Seille; Sepvigny; Servon-Melzicourt; Seurre; Seveux-Motey; Soing-Cubry-Charentenay; Sornay; Thaix; Thervay; Thizay; Tournus; Traves; Tribehou; Trignac; Trugny; Varenguebec; Varennes-le-Grand; Vecqueville; Vellexon-Queutrey-et-Vaudey; Verneuil-sur-Indre; Vitreux; Vitry-sur-Loire; Wimille; Écouflant,30850,3163
2023-11-27---2024-01-01_cluster_356,2023,2023-11-27,2024-01-01,35,356,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2024-01-01_duration_35_days_cluster_356_A0_002381_A_002991_lat_05205_lon_01175_size_0268.tif,67,Baldenheim; Bantanges; Breuvannes-en-Bassigny; Brienne; Brixey-aux-Chanoines; Bucey-lès-Traves; Chantes; Charette-Varennes; Chassey-lès-Scey; Chavéria; Conflandey; Davrey; Ebersmunster; Fleurey-lès-Faverney; Fretterans; Frontenard; Gevigney-et-Mercey; Gigny-sur-Saône; Glanon; Hazembourg; Hilsenheim; Jouvençon; La Bretenière; La Chapelle-Naude; Lacrost; Lamarche-sur-Saône; Le Planois; Lechâtelet; Longepierre; Marnay; Maxey-sur-Vaise; Mogneneins; Mont-lès-Seurre; Montaron; Montlebon; Muttersholtz; Navilly; Ormes; Pagney; Pagny-la-Ville; Pagny-le-Château; Pontoux; Purgerot; Rancy; Raville-sur-Sânon; Reyssouze; Rosières-sur-Mance; Saint-Cyr; Saint-Gervais-en-Vallière; Saint-Seine-sur-Vingeanne; Saunières; Sens-sur-Seille; Sepvigny; Seurre; Seveux-Motey; Soing-Cubry-Charentenay; Sornay; Thaix; Thervay; Tournus; Traves; Trugny; Varennes-le-Grand; Vecqueville; Vellexon-Queutrey-et-Vaudey; Vitreux; Vitry-sur-Loire,20479,13058
2023-11-27---2024-01-01_cluster_357,2023,2023-11-27,2024-01-01,35,357,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-11-27---2024-01-01_duration_35_days_cluster_357_A0_000492_A_000574_lat_04467_lon_02385_size_0445.tif,0,,0,0
2023-12-11---2024-01-01_cluster_358,2023,2023-12-11,2024-01-01,21,358,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-11---2024-01-01_duration_21_days_cluster_358_A0_001246_A_001597_lat_05134_lon_00222_size_0362.tif,91,Abaucourt; Aboncourt-sur-Seille; Amigny-Rouy; Ancemont; Angers; Appeville; Athis; Aulnay-sur-Marne; Aulnois-sur-Seille; Auvers; Bannoncourt; Belleray; Besné; Bey-sur-Seille; Bistroff; Blacy; Blignicourt; Bouquemont; Briollay; Brives-sur-Charente; Brécy-Brières; Brétigny; Carentan-les-Marais; Champneuville; Charny-sur-Meuse; Chauvoncourt; Cherville; Commercy; Concevreux; Cormicy; Courcelles-Chaussy; Courcoury; Créances; Danizy; Deuillet; Dieue-sur-Meuse; Donges; Duzey; Hampigny; Hazembourg; Hinsingen; Insming; Jâlons; Le Chemin; Les Gonds; Les Monthairons; Liesville-sur-Douve; Létricourt; Machecoul-Saint-Même; Maizeroy; Maizey; Manicamp; Marre; Matougues; Miniac-Morvan; Morville-sur-Seille; Mozé-sur-Louet; Méautis; Oiry; Pommérieux; Pontoise-lès-Noyon; Port-Saint-Père; Port-sur-Seille; Pouan-les-Vallées; Pringy; Rances; Rigny-la-Salle; Rouvrois-sur-Meuse; Saint-Denis-du-Payré; Saint-Gibrien; Saint-Lumine-de-Coutais; Saint-Malo-de-Guersac; Saint-Mars-de-Coutais; Saint-Philbert-de-Grand-Lieu; Sanry-sur-Nied; Servais; Servon-Melzicourt; Sinceny; Songy; Tribehou; Trignac; Vandy; Varenguebec; Varesnes; Verrières; Vitry-la-Ville; Void-Vacon; Wimille; Woimbey; Écouflant; Étrelles-sur-Aube,25470,6106
2023-12-11---2024-01-01_cluster_359,2023,2023-12-11,2024-01-01,21,359,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-11---2024-01-01_duration_21_days_cluster_359_A0_000766_A_000936_lat_05400_lon_02565_size_0499.tif,0,,0,0
2023-12-18---2023-12-25_cluster_317,2023,2023-12-18,2023-12-25,7,317,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-18---2023-12-25_duration_7_days_cluster_317_A0_000018_A_000021_lat_03615_lon_01046_size_0007.tif,0,,0,0
2023-12-18---2023-12-25_cluster_319,2023,2023-12-18,2023-12-25,7,319,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-18---2023-12-25_duration_7_days_cluster_319_A0_000001_A_000001_lat_04939_lon_04529_size_0015.tif,0,,0,0
2023-12-18---2023-12-25_cluster_320,2023,2023-12-18,2023-12-25,7,320,1,1,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2023_filtered\WD_MERGE_2023-12-18---2023-12-25_duration_7_days_cluster_320_A0_000024_A_000030_lat_03586_lon_04322_size_0105.tif,0,,0,0
2024-01-01---2024-01-29_cluster_335,2024,2024-01-01,2024-01-29,28,335,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-01-29_duration_28_days_cluster_335_A0_003215_A_003552_lat_05418_lon_01690_size_0452.tif,0,,361,361
2024-01-01---2024-02-05_cluster_333,2024,2024-01-01,2024-02-05,35,333,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_333_A0_001861_A_002025_lat_04966_lon_00582_size_0555.tif,155,Abaucourt; Aboncourt-sur-Seille; Airel; Ambly-Fleury; Ambly-sur-Meuse; Appeville; Athis; Aulnois-sur-Seille; Auvers; Balléville; Banville; Barville; Baudrecourt; Belleray; Belleville-sur-Meuse; Bettange; Beuzeville-la-Bastille; Bey-sur-Seille; Birieux; Boissei-la-Lande; Bouhans; Bourbévelle; Boutteville; Bouée; Brainville; Breuvannes-en-Bassigny; Bricqueville; Brixey-aux-Chanoines; Buré; Bénaménil; Carentan-les-Marais; Cernay-en-Dormois; Cesse; Chalaines; Cherville; Chémery-Chéhéry; Cléville; Colombières; Courcelles-Chaussy; Courdemanges; Danizy; Deuillet; Dieue-sur-Meuse; Donges; Doville; Duzey; Fignévelle; Fleurey-lès-Faverney; Frémery; Fréménil; Giraumont; Graignes-Mesnil-Angot; Grues; Hazembourg; Hinsingen; Holling; Hotot-en-Auge; Houéville; Insming; Janville; Jâlons; Kirviller; La Ferté-sur-Chiers; Le Chemin; Le Château-d'Almenêches; Le Havre; Lemud; Les Monthairons; Les Paroches; Liesville-sur-Douve; Lion-sur-Mer; Létricourt; Maizeroy; Maizy; Malestroit; Mandeville-en-Bessin; Margut; Massérac; Matougues; Maxey-sur-Vaise; Meschers-sur-Gironde; Miribel; Monfréville; Mont-devant-Sassey; Montbizot; Montoir-de-Bretagne; Morville-sur-Seille; Moulins-le-Carbonnel; Mussig; Muttersholtz; Méautis; Médavy; Mœurs-Verdey; Oiry; Picauville; Pierric; Pont-Hébert; Port-Saint-Père; Pouan-les-Vallées; Pringy; Quierzy; Quincy-Landzécourt; Raville-sur-Sânon; Rebais; Remilly Les Marais; Reviers; Rigny-la-Salle; Rodelinghem; Rosières-sur-Mance; Rouvrois-sur-Meuse; Sailly; Saint-Aignan; Saint-André-de-Bohon; Saint-Christophe-du-Jambet; Saint-Epvre; Saint-Fromond; Saint-Germain-du-Corbéis; Saint-Gervais-en-Vallière; Saint-Jean-de-Daye; Saint-Martin-aux-Champs; Saint-Mesmin; Saint-Pierre-du-Jonquet; Saint-Remy-du-Nord; Saint-Samson; Saint-Sauveur-le-Vicomte; Saint-Vaast-la-Hougue; Sainte-Radégonde-des-Noyers; Sanry-sur-Nied; Sarceaux; Sassey-sur-Meuse; Servais; Servon-Melzicourt; Seuil; Sevrai; Songy; Sorbey; Sévérac; Taillancourt; Tellancourt; Thubœuf; Tribehou; Trévières; Tétaigne; Vadonville; Varenguebec; Vaux-lès-Mouron; Vecqueville; Vicq-sur-Mer; Vigneul-sous-Montmédy; Ville-sur-Yron; Villy; Villécloye; Woimbey; Éblange,67567,1793
2024-01-01---2024-02-05_cluster_336,2024,2024-01-01,2024-02-05,35,336,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_336_A0_000603_A_000677_lat_04511_lon_02826_size_0106.tif,0,,0,0
2024-01-01---2024-02-05_cluster_337,2024,2024-01-01,2024-02-05,35,337,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-05_duration_35_days_cluster_337_A0_002307_A_002648_lat_06440_lon_02916_size_0209.tif,0,,0,0
2024-01-01---2024-02-19_cluster_334,2024,2024-01-01,2024-02-19,35,334,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-02-19_duration_35_days_cluster_334_A0_002595_A_002920_lat_05238_lon_01260_size_0503.tif,11,Aboncourt-sur-Seille; Armaucourt; Aulnois-sur-Seille; Bey-sur-Seille; Brainville; Denting; Hazembourg; Insming; Létricourt; Tellancourt; Villette,31796,23650
2024-01-01---2024-04-01_cluster_332,2024,2024-01-01,2024-04-01,91,332,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-01---2024-04-01_duration_91_days_cluster_332_A0_000692_A_000753_lat_05333_lon_-0217_size_0189.tif,2,Beuvrequen; Wimille,11994,11524
2024-01-08---2024-01-15_cluster_3,2024,2024-01-08,2024-01-15,7,3,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_003_A0_000007_A_000008_lat_04273_lon_-0359_size_0008.tif,0,,2443,813
2024-01-08---2024-01-15_cluster_4,2024,2024-01-08,2024-01-15,7,4,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_004_A0_000006_A_000006_lat_04868_lon_-0387_size_0026.tif,1,Plouider,1768,264
2024-01-08---2024-01-15_cluster_5,2024,2024-01-08,2024-01-15,7,5,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_005_A0_000001_A_000002_lat_06235_lon_00910_size_0024.tif,0,,0,0
2024-01-08---2024-01-15_cluster_6,2024,2024-01-08,2024-01-15,7,6,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_006_A0_000003_A_000004_lat_03933_lon_01647_size_0016.tif,0,,0,0
2024-01-08---2024-01-15_cluster_7,2024,2024-01-08,2024-01-15,7,7,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-08---2024-01-15_duration_7_days_cluster_007_A0_000002_A_000002_lat_03687_lon_03760_size_0000.tif,0,,0,0
2024-01-29---2024-02-05_cluster_12,2024,2024-01-29,2024-02-05,7,12,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-29---2024-02-05_duration_7_days_cluster_012_A0_000003_A_000003_lat_03781_lon_-0126_size_0014.tif,0,,0,0
2024-01-29---2024-02-05_cluster_13,2024,2024-01-29,2024-02-05,7,13,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-29---2024-02-05_duration_7_days_cluster_013_A0_000007_A_000008_lat_04492_lon_01019_size_0025.tif,0,,387,249
2024-01-29---2024-02-05_cluster_14,2024,2024-01-29,2024-02-05,7,14,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-01-29---2024-02-05_duration_7_days_cluster_014_A0_000001_A_000001_lat_06909_lon_01572_size_0006.tif,0,,0,0
2024-02-05---2024-02-26_cluster_342,2024,2024-02-05,2024-02-26,21,342,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-02-26_duration_21_days_cluster_342_A0_002659_A_002896_lat_05242_lon_01873_size_0503.tif,43,Aboncourt-sur-Seille; Ambly-Fleury; Ambly-sur-Meuse; Armaucourt; Athis; Autreppes; Barenton-sur-Serre; Belleray; Bessy; Bey-sur-Seille; Bichancourt; Birieux; Blanzy-la-Salonnaise; Blignicourt; Cesse; Condé-Sainte-Libiaire; Danizy; Deuillet; Givry; Hazembourg; Jouvençon; La Ferté-sur-Chiers; Les Paroches; Matougues; Oiry; Pimprez; Pouan-les-Vallées; Pringy; Proisy; Quincy-Landzécourt; Rances; Rouvrois-sur-Meuse; Saint-Aignan; Saint-Gervais-en-Vallière; Sempigny; Servais; Servon-Melzicourt; Seuil; Songy; Sorbey; Vaux-lès-Mouron; Vigneul-sous-Montmédy; Vitry-la-Ville,67565,1791
2024-02-05---2024-03-11_cluster_345,2024,2024-02-05,2024-03-11,28,345,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-03-11_duration_28_days_cluster_345_A0_002553_A_002774_lat_05274_lon_02253_size_0519.tif,0,,23686,16260
2024-02-05---2024-03-25_cluster_346,2024,2024-02-05,2024-03-25,49,346,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-05---2024-03-25_duration_49_days_cluster_346_A0_000254_A_000276_lat_04641_lon_01775_size_0160.tif,0,,32913,8609
2024-02-19---2024-03-18_cluster_347,2024,2024-02-19,2024-03-18,21,347,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-19---2024-03-18_duration_21_days_cluster_347_A0_000534_A_000577_lat_04734_lon_00149_size_0292.tif,72,Ambly-Fleury; Ambly-sur-Meuse; Appeville; Athis; Auvers; Belleray; Bessy; Beuzeville-la-Bastille; Birieux; Blanzy-la-Salonnaise; Blignicourt; Boutteville; Brives-sur-Charente; Burzet; Cadaujac; Candresse; Carentan-les-Marais; Cesse; Champagne; Colombières; Condé-Sainte-Libiaire; Cronat; Davrey; Deuillet; Doville; Fours; Graignes-Mesnil-Angot; Grues; Jablines; La Ferté-sur-Chiers; La Ronde; Le Plessis-Brion; Les Paroches; Lesparre-Médoc; Liesville-sur-Douve; Longueville-sur-Aube; Luchat; Maizy; Mars-sur-Allier; Matougues; Merpins; Monfréville; Mozé-sur-Louet; Méautis; Noyen-sur-Seine; Oiry; Pontorson; Pouan-les-Vallées; Pringy; Rances; Remilly Les Marais; Saint-Aignan; Saint-André-de-Bohon; Saint-Estèphe; Saint-Gervais-en-Vallière; Saint-Hilaire-la-Palud; Saint-Jean-de-Daye; Saint-Sauveur-le-Vicomte; Sainte-Radégonde-des-Noyers; Servais; Servon-Melzicourt; Songy; Sèvremont; Tribehou; Varenguebec; Vaux-lès-Mouron; Verneuil-sur-Indre; Vertheuil; Villefollet; Vitry-la-Ville; Écouflant; Étaules,69492,0
2024-02-26---2024-04-08_cluster_349,2024,2024-02-26,2024-04-08,35,349,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-02-26---2024-04-08_duration_35_days_cluster_349_A0_001633_A_001786_lat_05274_lon_02793_size_0284.tif,0,,67,67
2024-03-11---2024-04-15_cluster_33,2024,2024-03-11,2024-04-15,21,33,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-11---2024-04-15_duration_21_days_cluster_033_A0_000160_A_000169_lat_04062_lon_02330_size_0141.tif,0,,0,0
2024-03-11---2024-04-15_cluster_350,2024,2024-03-11,2024-04-15,21,350,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-11---2024-04-15_duration_21_days_cluster_350_A0_009922_A_010653_lat_06378_lon_02763_size_0194.tif,0,,0,0
2024-03-25---2024-04-01_cluster_37,2024,2024-03-25,2024-04-01,7,37,2,2,D:\M2_MoSEF\Acclim\DataCollection\data\JRC_flood_depth_maps\2024_filtered\WD_MERGE_2024-03-25---2024-04-01_duration_7_days_cluster_037_A0_000031_A_000033_lat_04006_lon_-0864_size_0014.tif,0,,0,0
