event_id,raster_file,raster_path,source_year_folder,start_date,end_date,duration_days,flood_id,gfm_extent_km2,enhanced_extent_km2,centroid_lat_cents,centroid_lon_cents,spatial_spread_units,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,max_depth_cm,flooded_pixels,flooded_area_m2,n_lau
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,NO,Norge,NO0,Norge,NO02,Innlandet,2450.0,68844,27537600.0,15
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,NO,Norge,NO0,Norge,NO06,Trøndelag/Trööndelage,341.0,2494,997600.0,3
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,NO,Norge,NO0,Norge,NO08,Oslo og Viken,1108.0,68629,27451600.0,4
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,NO,Norge,NO0,Norge,NO09,Agder og Sør-Østlandet,150.0,22730,9092000.0,2
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,NO,Norge,NO0,Norge,NO0A,Vestlandet,10781.0,5020,2008000.0,11
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_306_A0_000063_A_000071_lat_06117_lon_00907_size_0115.tif,2024,2024-12-09,2024-12-16,7,306,63,71,6117,907,115,SE,Sverige,SE3,Norra Sverige,SE32,Mellersta Norrland,488.0,11537,4614800.0,5
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,2024,2024-12-09,2024-12-16,7,307,6,7,4495,1589,64,HR,Hrvatska,HR0,Hrvatska,HR02,Panonska Hrvatska,138.0,5084,2033600.0,6
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,2024,2024-12-09,2024-12-16,7,307,6,7,4495,1589,64,HR,Hrvatska,HR0,Hrvatska,HR03,Jadranska Hrvatska,241.0,11182,4472800.0,2
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,2024,2024-12-09,2024-12-16,7,307,6,7,4495,1589,64,HR,Hrvatska,HR0,Hrvatska,HR05,Grad Zagreb,93.0,140,56000.0,1
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,2024,2024-12-09,2024-12-16,7,307,6,7,4495,1589,64,HR,Hrvatska,HR0,Hrvatska,HR06,Sjeverna Hrvatska,19.0,301,120400.0,4
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_307_A0_000006_A_000007_lat_04495_lon_01589_size_0064.tif,2024,2024-12-09,2024-12-16,7,307,6,7,4495,1589,64,HU,Magyarország,HU2,Dunántúl,HU23,Dél-Dunántúl,75.0,520,208000.0,3
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,2024,2024-12-09,2024-12-16,7,308,52,57,4502,2890,46,RO,România,RO2,Macroregiunea Doi,RO21,Nord-Est,97.0,1258,503200.0,7
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,2024,2024-12-09,2024-12-16,7,308,52,57,4502,2890,46,RO,România,RO2,Macroregiunea Doi,RO22,Sud-Est,148.0,105544,42217600.0,31
WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046,WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2024-12-16_duration_7_days_cluster_308_A0_000052_A_000057_lat_04502_lon_02890_size_0046.tif,2024,2024-12-09,2024-12-16,7,308,52,57,4502,2890,46,RO,România,RO3,Macroregiunea Trei,RO31,Sud-Muntenia,69.0,27622,11048800.0,3
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_305_A0_000216_A_000243_lat_06506_lon_-1750_size_0102,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_305_A0_000216_A_000243_lat_06506_lon_-1750_size_0102.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_305_A0_000216_A_000243_lat_06506_lon_-1750_size_0102.tif,2024,2024-12-09,2025-01-06,28,305,216,243,6506,-1750,102,IS,Ísland,IS0,Ísland,IS00,Ísland,7732.0,606495,242598000.0,21
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,EE,Eesti,EE0,Eesti,EE00,Eesti,1222.0,180198,72079200.0,33
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,FI,Suomi/Finland,FI1,Manner-Suomi,FI19,Länsi-Suomi,456.0,98552,39420800.0,65
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,FI,Suomi/Finland,FI1,Manner-Suomi,FI1B,Helsinki-Uusimaa,1200.0,51269,20507600.0,18
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,FI,Suomi/Finland,FI1,Manner-Suomi,FI1C,Etelä-Suomi,1368.0,59384,23753600.0,26
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,FI,Suomi/Finland,FI1,Manner-Suomi,FI1D,Pohjois- ja Itä-Suomi,609.0,2170094,868037600.0,78
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,SE,Sverige,SE1,Östra Sverige,SE11,Stockholm,31.0,480,192000.0,3
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,SE,Sverige,SE1,Östra Sverige,SE12,Östra Mellansverige,168.0,19006,7602400.0,9
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,SE,Sverige,SE3,Norra Sverige,SE31,Norra Mellansverige,176.0,6473,2589200.0,5
WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168,WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-09---2025-01-06_duration_28_days_cluster_369_A0_005099_A_005684_lat_06501_lon_03227_size_0168.tif,2024,2024-12-09,2025-01-06,28,369,5099,5684,6501,3227,168,SE,Sverige,SE3,Norra Sverige,SE33,Övre Norrland,652.0,141580,56632000.0,8
WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054,WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054.tif,2024,2024-12-16,2024-12-23,7,317,1,2,5385,1367,54,DE,Deutschland,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,175.0,3988,1595200.0,14
WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054,WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-16---2024-12-23_duration_7_days_cluster_317_A0_000001_A_000002_lat_05385_lon_01367_size_0054.tif,2024,2024-12-16,2024-12-23,7,317,1,2,5385,1367,54,PL,Polska,PL4,Makroregion północno-zachodni,PL42,Zachodniopomorskie,21.0,1284,513600.0,2
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,2024,2024-12-23,2024-12-30,7,322,98,109,4482,1795,22,HR,Hrvatska,HR0,Hrvatska,HR02,Panonska Hrvatska,158.0,23333,9333200.0,22
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,2024,2024-12-23,2024-12-30,7,322,98,109,4482,1795,22,HR,Hrvatska,HR0,Hrvatska,HR06,Sjeverna Hrvatska,17.0,213,85200.0,3
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,2024,2024-12-23,2024-12-30,7,322,98,109,4482,1795,22,HU,Magyarország,HU2,Dunántúl,HU22,Nyugat-Dunántúl,16.0,86,34400.0,1
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_322_A0_000098_A_000109_lat_04482_lon_01795_size_0022.tif,2024,2024-12-23,2024-12-30,7,322,98,109,4482,1795,22,HU,Magyarország,HU2,Dunántúl,HU23,Dél-Dunántúl,73.0,710,284000.0,6
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,2024,2024-12-23,2024-12-30,7,323,4,5,4301,1932,169,AL,Shqipëria,AL0,Shqipëria,AL01,Veri,986.0,3507,1402800.0,8
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,2024,2024-12-23,2024-12-30,7,323,4,5,4301,1932,169,AL,Shqipëria,AL0,Shqipëria,AL02,Qender,246.0,396,158400.0,1
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,2024,2024-12-23,2024-12-30,7,323,4,5,4301,1932,169,MK,Северна Македонија,MK0,Северна Македонија,MK00,Северна Македонија,278.0,183,73200.0,2
WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169,WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,D:\M2_MoSEF\DataCollection\data\JRC_flood_depth_maps\2024\WD_MERGE_2024-12-23---2024-12-30_duration_7_days_cluster_323_A0_000004_A_000005_lat_04301_lon_01932_size_0169.tif,2024,2024-12-23,2024-12-30,7,323,4,5,4301,1932,169,RS,Srbija/Сpбија,RS2,Србија - југ ,RS21,Регион Шумадије и Западне Србије,131.0,4056,1622400.0,1
